fid,iid,rep,best_budget
23,5.0,14.0,1000
23,5.0,15.0,350
23,5.0,16.0,950
23,5.0,17.0,300
23,5.0,18.0,950
23,5.0,19.0,400
24,1.0,0.0,400
24,1.0,1.0,900
24,1.0,2.0,900
24,1.0,3.0,900
24,1.0,4.0,350
24,1.0,5.0,650
24,1.0,6.0,350
24,1.0,7.0,900
24,1.0,8.0,900
24,1.0,9.0,400
24,1.0,10.0,450
24,1.0,11.0,500
24,1.0,12.0,750
24,1.0,13.0,100
24,1.0,14.0,650
24,1.0,15.0,300
24,1.0,16.0,250
24,1.0,17.0,850
24,1.0,18.0,300
24,1.0,19.0,800
24,2.0,0.0,600
24,2.0,1.0,900
24,2.0,2.0,900
24,2.0,3.0,900
24,2.0,4.0,850
24,2.0,5.0,900
24,2.0,6.0,450
24,2.0,7.0,750
24,2.0,8.0,650
24,2.0,9.0,150
24,2.0,10.0,300
24,2.0,11.0,600
24,2.0,12.0,100
24,2.0,13.0,200
24,2.0,14.0,500
24,2.0,15.0,200
24,2.0,16.0,900
24,2.0,17.0,450
24,2.0,18.0,450
24,2.0,19.0,950
24,3.0,0.0,550
24,3.0,1.0,450
24,3.0,2.0,250
24,3.0,3.0,750
24,3.0,4.0,450
24,3.0,5.0,600
24,3.0,6.0,300
24,3.0,7.0,950
24,3.0,8.0,800
24,3.0,9.0,250
24,3.0,10.0,300
24,3.0,11.0,900
24,3.0,12.0,650
24,3.0,13.0,450
24,3.0,14.0,850
24,3.0,15.0,900
24,3.0,16.0,800
24,3.0,17.0,850
24,3.0,18.0,750
24,3.0,19.0,900
24,4.0,0.0,750
24,4.0,1.0,300
24,4.0,2.0,900
24,4.0,3.0,50
24,4.0,4.0,550
24,4.0,5.0,900
24,4.0,6.0,850
24,4.0,7.0,450
24,4.0,8.0,950
24,4.0,9.0,350
24,4.0,10.0,900
24,4.0,11.0,900
24,4.0,12.0,900
24,4.0,13.0,750
24,4.0,14.0,350
24,4.0,15.0,750
24,4.0,16.0,450
24,4.0,17.0,850
24,4.0,18.0,900
24,4.0,19.0,650
24,5.0,0.0,550
24,5.0,1.0,900
24,5.0,2.0,850
24,5.0,3.0,700
24,5.0,4.0,750
24,5.0,5.0,700
24,5.0,6.0,300
24,5.0,7.0,450
24,5.0,8.0,850
24,5.0,9.0,650
24,5.0,10.0,550
24,5.0,11.0,250
24,5.0,12.0,500
24,5.0,13.0,100
24,5.0,14.0,450
24,5.0,15.0,350
24,5.0,16.0,350
24,5.0,17.0,300
24,5.0,18.0,200
24,5.0,19.0,900
