fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
18,2.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Elitist,BFGS,Elitist,BFGS,BFGS,Non-elitist
18,2.0,6.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,7.0,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,Elitist,MLSL,BFGS,Non-elitist
18,2.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,MLSL,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist
18,2.0,10.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,PSO,Non-elitist,MLSL,MLSL,Non-elitist,MLSL,PSO,MLSL,Non-elitist
18,2.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,DE,PSO,DE,Elitist,Non-elitist
18,2.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,PSO,DE,Non-elitist,Non-elitist
18,2.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,PSO,MLSL,BFGS,Non-elitist
18,2.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,2.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,PSO,MLSL,Elitist,MLSL,DE,MLSL,DE,Non-elitist,Non-elitist
18,3.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,PSO,Elitist,Elitist,Elitist,Non-elitist
18,3.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,BFGS,Elitist,PSO,PSO,MLSL,BFGS,Non-elitist
18,3.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,DE,Non-elitist,Non-elitist,Non-elitist,Elitist,PSO,Non-elitist
18,3.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist
18,3.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,DE,BFGS,Elitist,DE,MLSL,BFGS,Non-elitist
18,3.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Elitist,Elitist,Non-elitist,MLSL,MLSL,Non-elitist
18,3.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,3.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,Elitist,Non-elitist,Elitist,PSO,PSO,MLSL,Non-elitist
18,3.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist,Elitist,DE,Non-elitist
18,3.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,DE,Elitist,Non-elitist,PSO,Non-elitist,PSO,BFGS,Non-elitist
18,3.0,10.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,BFGS,Non-elitist,Non-elitist,Elitist,BFGS,MLSL,Elitist,Non-elitist
18,3.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,PSO,MLSL,BFGS,Elitist,Non-elitist
18,3.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Elitist,Elitist,Elitist,BFGS,BFGS,MLSL,Non-elitist
18,3.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Elitist,BFGS,Elitist,Elitist,Elitist,MLSL,Non-elitist
18,3.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,BFGS,BFGS,Non-elitist
18,3.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,Non-elitist,Elitist,Elitist,PSO,Non-elitist
18,3.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,Non-elitist,Elitist,BFGS,PSO,DE,Non-elitist
18,3.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,MLSL,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,DE,Non-elitist
18,3.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Elitist,Elitist,Elitist,BFGS,Elitist,MLSL,Non-elitist
18,3.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,Non-elitist
18,4.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist
18,4.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,Non-elitist
18,4.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,4.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,4.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,BFGS,Non-elitist,BFGS,Elitist,Non-elitist
18,4.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
18,4.0,6.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,BFGS,Elitist,BFGS,BFGS,Non-elitist
18,4.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,Non-elitist
18,4.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,Non-elitist,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,4.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,Non-elitist
18,4.0,10.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,4.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,BFGS,Elitist,Non-elitist
18,4.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,4.0,13.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,4.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist
18,4.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist
18,4.0,16.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,BFGS,Non-elitist,DE,Elitist,BFGS,BFGS,BFGS,Non-elitist
18,4.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist
18,4.0,18.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,MLSL,Non-elitist,Non-elitist,Non-elitist
18,4.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,MLSL,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,5.0,0.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,BFGS,MLSL,Non-elitist
18,5.0,1.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,Elitist,Elitist,MLSL,BFGS,PSO,Elitist,Non-elitist
18,5.0,2.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,PSO,Non-elitist
18,5.0,3.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,BFGS,BFGS,Elitist,BFGS,Non-elitist,BFGS,BFGS,Non-elitist
18,5.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,BFGS,DE,BFGS,Non-elitist
18,5.0,5.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Elitist,MLSL,PSO,MLSL,DE,Non-elitist
18,5.0,6.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,PSO,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist
18,5.0,7.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,Elitist,BFGS,Elitist,Non-elitist
18,5.0,8.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Elitist,BFGS,BFGS,Non-elitist,Non-elitist
18,5.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Elitist,BFGS,BFGS,Non-elitist,Elitist,BFGS,Non-elitist
18,5.0,10.0,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,BFGS,BFGS,MLSL,Non-elitist,BFGS,BFGS,Non-elitist
18,5.0,11.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Elitist,MLSL,BFGS,Non-elitist
18,5.0,12.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Elitist,BFGS,BFGS,Non-elitist,Elitist,PSO,BFGS,BFGS,Non-elitist
18,5.0,13.0,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Elitist,PSO,BFGS,Non-elitist,Non-elitist,Non-elitist
18,5.0,14.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,PSO,PSO,PSO,Non-elitist,Non-elitist
18,5.0,15.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,BFGS,DE,MLSL,BFGS,Non-elitist,BFGS,Elitist,Non-elitist
18,5.0,16.0,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,DE,BFGS,Elitist,BFGS,Non-elitist,MLSL,BFGS,PSO,Non-elitist,Non-elitist
18,5.0,17.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,MLSL,Non-elitist,Elitist,Elitist,BFGS,Non-elitist
18,5.0,18.0,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Elitist,Elitist,Non-elitist,BFGS,DE,Non-elitist
18,5.0,19.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,BFGS,BFGS,PSO,Non-elitist
19,1.0,0.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,1.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,2.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,3.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,4.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,Non-elitist
19,1.0,5.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,BFGS,Non-elitist
19,1.0,6.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,7.0,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,8.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,9.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Elitist,BFGS,BFGS,BFGS,Non-elitist
19,1.0,10.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,11.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,12.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,Non-elitist
19,1.0,13.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,14.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,15.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,16.0,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,17.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,18.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,1.0,19.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist
19,2.0,0.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,Non-elitist,BFGS,Elitist,Non-elitist,Elitist,BFGS,BFGS,BFGS,Non-elitist
19,2.0,1.0,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,2.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,PSO,BFGS,BFGS,Non-elitist,Elitist,Elitist,Elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,3.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,4.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Elitist,Elitist,Non-elitist,Elitist,Elitist,Elitist,Non-elitist
19,2.0,5.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,6.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,7.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,8.0,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,DE,Non-elitist,BFGS,BFGS,BFGS,BFGS,Non-elitist,Non-elitist
19,2.0,9.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,10.0,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,11.0,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,12.0,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
19,2.0,13.0,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist
