fid,iid,rep,budget,pred_t1,pred_t2,pred_t3
8,2.0,13.0,450,-11.47726544956027,-11.545168246233809,-11.92652222586906
8,2.0,13.0,500,-11.450948502631894,-10.551129106333462,-11.167299438013048
8,2.0,13.0,550,-11.440488364795613,-11.172743019356018,-10.765953847579354
8,2.0,13.0,600,-10.377682241100931,-10.204762200591313,-8.126681136483704
8,2.0,13.0,650,-8.923919436952687,-6.497096110601041,-3.5613543057263026
8,2.0,13.0,700,-8.337539324312083,-3.6983457643541766,-2.562029749583691
8,2.0,13.0,750,-3.546728536092812,-2.868471387380306,-2.9417948611318883
8,2.0,13.0,800,-2.6609660471291146,-2.7090254495112824,-2.574492175897915
8,2.0,13.0,850,-2.8084633630530784,-2.606117725461405,-2.7200386992714294
8,2.0,13.0,900,-2.5829272745337875,-3.0687583380963237,
8,2.0,13.0,950,-2.6496987397255416,,
8,2.0,14.0,50,-11.107999911952835,-9.980786658919065,-9.09735576364412
8,2.0,14.0,100,-9.063764124970488,-9.065454010219664,-8.672727061197001
8,2.0,14.0,150,-10.03127470803621,-10.507011208640296,-9.55098662700693
8,2.0,14.0,200,-9.066605794396805,-8.646654294337903,-8.440315008591362
8,2.0,14.0,250,-8.175063637159152,-8.092153398507682,-8.563212191994351
8,2.0,14.0,300,-8.255175066263439,-8.85871369381135,-8.382907112836739
8,2.0,14.0,350,-8.649713654117914,-7.550955200835708,-8.903506511679765
8,2.0,14.0,400,-7.238402578704419,-9.86783066793919,-8.795700652569233
8,2.0,14.0,450,-8.620245048105737,-8.808958622967857,-8.966655522686468
8,2.0,14.0,500,-8.495479814427513,-9.209072121561714,-7.474250236662913
8,2.0,14.0,550,-8.843797633358037,-7.829442948364317,-7.9501937247721655
8,2.0,14.0,600,-8.093550664862008,-7.571819968809625,-8.221085822527401
8,2.0,14.0,650,-8.182331426280351,-8.186172045332038,-6.530733295523123
8,2.0,14.0,700,-8.27189840629981,-4.406106615220972,-2.9864207948409662
8,2.0,14.0,750,-6.7284851197788305,-2.509847582769366,-3.035284556927169
8,2.0,14.0,800,-2.369570462173395,-2.8626378467972784,-2.646765817539533
8,2.0,14.0,850,-2.974867048525709,-2.4985534213483973,-3.1443708295799464
8,2.0,14.0,900,-2.3050026154246313,-2.7650939435609905,
8,2.0,14.0,950,-2.556672125351884,,
8,2.0,15.0,50,-6.526961916080728,-6.479161975380347,-7.349654215515628
8,2.0,15.0,100,-8.731802195270465,-9.51882424564927,-9.640209708734103
8,2.0,15.0,150,-10.55003243096552,-11.196459286822915,-10.514714725068876
8,2.0,15.0,200,-10.632023961825729,-10.44187475138303,-10.896773926850479
8,2.0,15.0,250,-9.807617979934953,-10.194248792876357,-8.187104892681491
8,2.0,15.0,300,-10.360999635957919,-10.290644603494515,-9.531637894710542
8,2.0,15.0,350,-7.69907617551993,-9.568785990501459,-8.467012933143668
8,2.0,15.0,400,-6.139068232573897,-7.608306649017428,-7.479099673916427
8,2.0,15.0,450,-6.53114614664919,-8.124548108456857,-7.108273390574406
8,2.0,15.0,500,-6.926915386019499,-8.38824050183503,-9.747303243918443
8,2.0,15.0,550,-9.552145210140978,-10.025150013769018,-10.091116284932731
8,2.0,15.0,600,-8.890693848482448,-8.91328864099698,-6.659707501705814
8,2.0,15.0,650,-9.67352473024823,-7.235819012033259,-4.065979081763426
8,2.0,15.0,700,-7.4837269304581735,-4.057062761617322,-2.2484793550806623
8,2.0,15.0,750,-4.545391056079923,-3.5622374545151376,-3.148156362304852
8,2.0,15.0,800,-3.134159654344013,-2.9124864789572764,-3.220554484508546
8,2.0,15.0,850,-2.817732296817654,-2.9517071154154153,-3.224827051403493
8,2.0,15.0,900,-2.5281991319676944,-3.113108691081342,
8,2.0,15.0,950,-3.310057274898088,,
8,2.0,16.0,50,-9.627275445583855,-7.946748416116188,-8.392725871998646
8,2.0,16.0,100,-9.398785478893442,-9.834195130722502,-9.809998609968307
8,2.0,16.0,150,-10.89587712202138,-11.001037541995187,-10.795742879149435
8,2.0,16.0,200,-11.241638046306406,-11.166123492212385,-10.974035528257431
8,2.0,16.0,250,-11.136026356937176,-10.756793444542549,-11.429992138702787
8,2.0,16.0,300,-10.913371516661519,-11.174553768410432,-11.488641957850659
8,2.0,16.0,350,-9.546137311259447,-10.093391786062888,-9.763681404708057
8,2.0,16.0,400,-10.56154437707472,-10.029149555222505,-11.491510203159317
8,2.0,16.0,450,-11.156374440870497,-11.142800654086404,-10.94456632993117
8,2.0,16.0,500,-10.143849031502697,-9.164296488583364,-9.628864635675459
8,2.0,16.0,550,-7.163681804679787,-9.241401235259001,-8.096185954952057
8,2.0,16.0,600,-8.172139837657506,-7.347339293526119,-4.984296509564741
8,2.0,16.0,650,-7.690424752950671,-4.142499650499965,-4.1075588789750785
8,2.0,16.0,700,-4.572581893963,-5.043468868626629,-4.956750398828415
8,2.0,16.0,750,-4.612186404597231,-3.7672917201758436,-3.2024629044144013
8,2.0,16.0,800,-4.01892681896594,-3.331030797825004,-3.7070620725891774
8,2.0,16.0,850,-3.1635449020691637,-3.820796060301005,-2.962318034610006
8,2.0,16.0,900,-3.1766835132842632,-3.820219598625438,
8,2.0,16.0,950,-3.2622158455100316,,
8,2.0,17.0,50,-10.142107510530359,-10.068481905402669,-9.913182429594118
8,2.0,17.0,100,-9.822673501653968,-10.288316091032,-10.481726494844109
8,2.0,17.0,150,-10.642699191025606,-9.986376230520758,-9.610363533909522
8,2.0,17.0,200,-9.977369248816407,-9.450696101690992,-9.640183933127021
8,2.0,17.0,250,-10.260960279891004,-10.201930472736269,-9.726874440801197
8,2.0,17.0,300,-9.706229997918518,-9.251426524421325,-9.238414933552468
8,2.0,17.0,350,-10.501549588680387,-9.7613560912556,-9.975207249339237
8,2.0,17.0,400,-11.10031775230226,-10.260389653706868,-10.487757644585999
8,2.0,17.0,450,-11.194566443448135,-11.014019527972806,-11.549164161492437
8,2.0,17.0,500,-11.695921654526984,-11.157700272557541,-10.788485317215939
8,2.0,17.0,550,-11.401057568501962,-10.732839711915092,-10.380814221356912
8,2.0,17.0,600,-11.565815950832679,-10.672517521893969,-9.577259870274238
8,2.0,17.0,650,-10.561895812386023,-9.976668758082312,-4.208977575515502
8,2.0,17.0,700,-10.302283255118061,-5.337670676910877,-3.7930148696436756
8,2.0,17.0,750,-5.7383588258230525,-3.0156202785146418,-4.231614129508563
8,2.0,17.0,800,-4.513699274396702,-4.417020179697563,-3.9780588381401665
8,2.0,17.0,850,-3.5234836130769325,-3.2459148338046204,-3.4002349411742525
8,2.0,17.0,900,-3.153126855580608,-3.223753240282994,
8,2.0,17.0,950,-3.222219887162183,,
8,2.0,18.0,50,-9.40227243755609,-7.707768396950985,-8.904137441151383
8,2.0,18.0,100,-11.16611224106151,-10.690303226958205,-10.40862961854598
8,2.0,18.0,150,-10.952337591481358,-10.686214173459053,-10.166071731894604
8,2.0,18.0,200,-9.844781405451977,-10.03632416022694,-9.992104487784085
8,2.0,18.0,250,-10.779608410681552,-11.006897326845634,-10.122794284883247
8,2.0,18.0,300,-11.186967989176587,-10.180001154981955,-10.342560089814429
8,2.0,18.0,350,-9.57652045599835,-9.861388214340943,-8.808762105841906
8,2.0,18.0,400,-7.172451991674077,-9.802210344992782,-7.3827177856134725
8,2.0,18.0,450,-9.308926722931256,-7.804109613883927,-7.851484415817265
8,2.0,18.0,500,-9.778325074528624,-9.792423483531534,-9.327785846933727
8,2.0,18.0,550,-10.605122776346114,-9.30429735605593,-8.91827562532509
8,2.0,18.0,600,-8.187056244770723,-7.311283010787532,-8.435958565558336
8,2.0,18.0,650,-7.911795220747245,-8.166116150408326,-7.400770068304869
8,2.0,18.0,700,-8.214011444238686,-6.22177898017713,-4.778548245104788
8,2.0,18.0,750,-6.281337396506116,-5.557601568254166,-5.2059891269714464
8,2.0,18.0,800,-3.9561446506141733,-3.961375897452381,-3.974041990677216
8,2.0,18.0,850,-4.039043565540601,-4.655603165113195,-3.414145853366347
8,2.0,18.0,900,-3.14246173586197,-3.37446771602124,
8,2.0,18.0,950,-3.4390813984960604,,
8,2.0,19.0,50,-9.38425573832287,-8.395254211196793,-9.589101535703513
8,2.0,19.0,100,-10.38308481872709,-11.357309372655518,-11.105318602969268
8,2.0,19.0,150,-11.655429940162346,-11.65400528883481,-11.919340900702105
8,2.0,19.0,200,-11.74538152273309,-11.800023214493088,-11.505756309827905
8,2.0,19.0,250,-11.821690234878073,-11.663744122786317,-11.800141273877557
8,2.0,19.0,300,-11.99513807316304,-11.495988874032864,-11.37350030578693
8,2.0,19.0,350,-11.723963539806668,-10.464520690859166,-11.232270838089432
8,2.0,19.0,400,-10.866270566874753,-10.013217999149928,-9.997964159946815
8,2.0,19.0,450,-11.739539049318651,-11.801121955520086,-11.84812688454451
8,2.0,19.0,500,-11.782158191070778,-11.558630013903429,-11.646526128424712
8,2.0,19.0,550,-11.933162828242883,-11.992279154297021,-11.112972109854304
8,2.0,19.0,600,-11.998720545569222,-10.374855014100232,-5.687760537257973
8,2.0,19.0,650,-10.039467187851015,-6.001612738183077,-2.9362995938268552
8,2.0,19.0,700,-5.325217115584601,-2.9931423254010676,-2.5949209647597518
8,2.0,19.0,750,-2.7408893812649473,-2.4819001295532646,-2.243420965807025
8,2.0,19.0,800,-2.457239744840133,-2.376611101368358,-2.363507228028627
8,2.0,19.0,850,-2.453579992536305,-2.6390425721813457,-2.4461089759300534
8,2.0,19.0,900,-2.4722229718842206,-2.4995640688973015,
8,2.0,19.0,950,-2.598014771122073,,
8,3.0,0.0,50,-10.815801422691253,-7.904981602624438,-9.97164289287124
8,3.0,0.0,100,-10.953614571332652,-10.600460733840201,-11.047445110121632
8,3.0,0.0,150,-10.488048214666648,-9.634048847766977,-10.313939996795312
8,3.0,0.0,200,-9.975600307568971,-10.020131772294402,-9.800719090886108
8,3.0,0.0,250,-10.050669427923076,-9.660280838012024,-10.225158468832353
8,3.0,0.0,300,-11.57443375297349,-9.96752473390342,-9.240203050906974
8,3.0,0.0,350,-10.043410132640515,-9.710200131655514,-9.926398006142955
8,3.0,0.0,400,-8.625321973989163,-6.844826884737418,-9.225120818648932
8,3.0,0.0,450,-7.9620928567958,-8.152645608603736,-8.240551014230876
8,3.0,0.0,500,-8.014591914717563,-8.662512838100014,-9.697983468854375
8,3.0,0.0,550,-8.703476265477693,-8.378229427733991,-7.339887262933584
8,3.0,0.0,600,-9.147856175149045,-7.394536750835089,-6.553108464691162
8,3.0,0.0,650,-6.501916615420377,-4.877928178470556,-4.384845525789453
8,3.0,0.0,700,-6.4015767793384395,-4.071806367589392,-3.6916708981811444
8,3.0,0.0,750,-3.6009742247532266,-2.879834413991877,-2.65602263711574
8,3.0,0.0,800,-3.7191100121296836,-2.894416679905355,-3.553114338570631
8,3.0,0.0,850,-3.1016360610328677,-3.6411160441097303,-3.459660454523617
8,3.0,0.0,900,-2.4406093824544075,-2.8155347883291975,
8,3.0,0.0,950,-2.892819940360125,,
8,3.0,1.0,50,-10.87673353912031,-10.299396309848825,-10.543825791529708
8,3.0,1.0,100,-10.375901840453002,-11.28552955392803,-11.6813028068186
8,3.0,1.0,150,-11.484766074727256,-11.225615872617329,-11.45869364627902
8,3.0,1.0,200,-11.1846588741232,-11.044569435658603,-10.964631594068456
8,3.0,1.0,250,-11.490528345881046,-11.323175526500192,-11.72019883006914
8,3.0,1.0,300,-11.90179075730943,-11.710978619356103,-11.857574105496711
8,3.0,1.0,350,-11.182933162068066,-11.762620603577481,-11.463522720082132
8,3.0,1.0,400,-11.903513699320293,-10.560579167533765,-11.982305417446671
8,3.0,1.0,450,-11.313058784824538,-11.693394866182599,-11.467471425803337
8,3.0,1.0,500,-10.858061244471552,-10.63269364303698,-10.706600145933466
8,3.0,1.0,550,-11.618075072352385,-11.42187330982366,-10.543703536101479
8,3.0,1.0,600,-11.427875351926128,-10.070047617336703,-6.735617446021309
8,3.0,1.0,650,-11.289237849229494,-6.61020179019793,-3.702771416142744
8,3.0,1.0,700,-7.946539611002532,-3.5941926891135276,-3.2205609035071983
8,3.0,1.0,750,-3.7948755034913155,-2.9452392403020187,-2.8271715446778454
8,3.0,1.0,800,-2.975099893408618,-2.813093828001988,-2.931220637264685
8,3.0,1.0,850,-2.978070754959848,-2.9267243805458127,-2.947436522961108
8,3.0,1.0,900,-2.7640959243998116,-3.0251610267663014,
8,3.0,1.0,950,-2.9216859236354997,,
8,3.0,2.0,50,-10.059482316915611,-9.938361812277195,-10.186911015596731
8,3.0,2.0,100,-9.176097407612978,-9.842601004150787,-10.025266910134121
8,3.0,2.0,150,-9.895793953232582,-9.662963018791727,-10.132593354860864
8,3.0,2.0,200,-10.61448824433639,-9.981284361562667,-10.389048310828857
8,3.0,2.0,250,-9.884853354894323,-10.452971952356842,-10.468431104023756
8,3.0,2.0,300,-9.89695877826279,-10.190435902975945,-10.32676442079399
8,3.0,2.0,350,-10.92718788278768,-10.817314275985527,-11.020257432144744
8,3.0,2.0,400,-11.379200727020088,-9.758184965140076,-11.225726412049859
8,3.0,2.0,450,-11.34551683277456,-11.37831261593957,-11.305302116377979
8,3.0,2.0,500,-11.004282943902497,-10.190628829302765,-10.89126246269567
8,3.0,2.0,550,-11.019084139211547,-10.556054676648948,-11.182293919417758
8,3.0,2.0,600,-11.162610707724548,-11.262542167609759,-8.943363255296287
8,3.0,2.0,650,-11.167180659927112,-8.699814908870948,-4.1765681882491235
8,3.0,2.0,700,-7.354399950026749,-3.6987378251976577,-2.8198246761593824
8,3.0,2.0,750,-3.1699062768808774,-2.7717163637688014,-2.777091538226375
8,3.0,2.0,800,-2.607500428680853,-2.7264699983030876,-2.6984993213360973
8,3.0,2.0,850,-3.187216124458117,-3.089278974310391,-3.148891303717861
8,3.0,2.0,900,-3.351359617952936,-3.123772012048919,
8,3.0,2.0,950,-2.958822347687212,,
8,3.0,3.0,50,-10.591847085271748,-9.349912199503583,-9.4485350109844
8,3.0,3.0,100,-9.860512199548447,-11.015203452191745,-10.609012195183086
8,3.0,3.0,150,-11.293338524426268,-10.56495427932526,-11.440801247898499
8,3.0,3.0,200,-10.849612254103786,-11.322898526607108,-11.279986791575523
8,3.0,3.0,250,-10.97588976939393,-11.833537678257205,-11.660724803026708
8,3.0,3.0,300,-11.609698079073073,-11.21171031002462,-10.905234508593571
8,3.0,3.0,350,-11.766865904308776,-11.504051963365654,-11.69489372820881
8,3.0,3.0,400,-11.81412089321208,-11.947658682377226,-11.76769649233745
8,3.0,3.0,450,-11.69797481027341,-11.451045267963298,-11.29699917083623
8,3.0,3.0,500,-11.29207223743003,-11.615132589983508,-11.327189418946622
8,3.0,3.0,550,-10.844437022790599,-11.12008386257503,-9.638004440517388
8,3.0,3.0,600,-11.747942402786686,-9.980390332024644,-5.864673655651102
8,3.0,3.0,650,-9.171452181880575,-4.788047901824659,-3.0902762818908847
8,3.0,3.0,700,-4.783011865501284,-3.0449200945677646,-2.4221688693432117
8,3.0,3.0,750,-3.074468408995504,-2.4354230885717953,-2.5597823566935887
8,3.0,3.0,800,-2.526154979481102,-2.5214227711700388,-2.4103799402458765
8,3.0,3.0,850,-2.464363579118433,-2.6638317341422715,-2.4270442492172752
8,3.0,3.0,900,-2.5554644376872067,-2.4100858772080493,
8,3.0,3.0,950,-2.334766397692382,,
8,3.0,4.0,50,-9.610086321001466,-9.822858862150317,-9.824023285886405
8,3.0,4.0,100,-11.101646829799119,-10.968638471513707,-10.884009134347426
8,3.0,4.0,150,-11.345123850156964,-11.470795979677758,-11.160724278000009
8,3.0,4.0,200,-11.271223319882425,-11.423000053877413,-11.0747859975004
8,3.0,4.0,250,-11.431949457574197,-11.651822979502628,-11.684133501253678
8,3.0,4.0,300,-10.950014327602519,-11.48037062934044,-11.425066912932683
8,3.0,4.0,350,-11.9331033395952,-11.13016861878001,-11.372847335874992
8,3.0,4.0,400,-11.971444060530441,-11.493414002511534,-11.985309131849196
8,3.0,4.0,450,-11.392756198992089,-11.2206147533358,-11.295679656825998
8,3.0,4.0,500,-11.495072838246696,-11.316520364247072,-11.858345015900058
8,3.0,4.0,550,-11.95444135313655,-11.799070767063093,-11.731454533422383
8,3.0,4.0,600,-11.09233007384139,-10.390356907451709,-8.622449672116135
8,3.0,4.0,650,-11.115741091625384,-9.480592063478491,-4.648477699943893
8,3.0,4.0,700,-9.433839213120258,-4.0266559213510575,-3.2233360600271954
8,3.0,4.0,750,-4.9316000397101165,-3.714631422601476,-3.0930752664245884
8,3.0,4.0,800,-3.2008555843489552,-3.0217380659555153,-3.0693014792882143
8,3.0,4.0,850,-3.129139798222724,-3.091554026345092,-3.1873140765741077
8,3.0,4.0,900,-3.081797463161823,-3.174514299672922,
8,3.0,4.0,950,-3.079685934596699,,
8,3.0,5.0,50,-10.136739915778774,-9.99638015611125,-9.513551048044482
8,3.0,5.0,100,-9.309536413265656,-9.725403450256957,-9.601911738404503
8,3.0,5.0,150,-11.166461414557162,-10.252936073725927,-10.651753919183635
8,3.0,5.0,200,-9.58410492370191,-9.422868843988411,-9.626314515501228
8,3.0,5.0,250,-7.317704265356284,-6.675409254350938,-7.590140928722323
8,3.0,5.0,300,-7.770487457385772,-8.32092028912611,-7.595259052330594
8,3.0,5.0,350,-9.020803657274259,-9.255425462012978,-9.44371321636507
8,3.0,5.0,400,-8.31865207504162,-7.454725633306041,-10.26928371935609
8,3.0,5.0,450,-10.670982001756958,-10.907697103276266,-10.674413815027416
8,3.0,5.0,500,-11.670505317563684,-10.372604016791618,-10.759668340582376
8,3.0,5.0,550,-11.569812441963922,-11.088248555325878,-9.911034614452388
8,3.0,5.0,600,-10.807182904482856,-10.43738565528553,-6.607566932936284
8,3.0,5.0,650,-10.393935389510121,-7.139054554786215,-3.7363891594980356
8,3.0,5.0,700,-6.385640828509493,-3.387256351675587,-2.502393614966944
8,3.0,5.0,750,-3.4714385899703646,-2.837912504799324,-2.526840587379782
8,3.0,5.0,800,-2.6849053343179468,-2.823017811754615,-2.8596777705982115
8,3.0,5.0,850,-2.8804653918704837,-2.8998653424235363,-2.7426012698278623
8,3.0,5.0,900,-2.619912957817763,-2.718748549505207,
8,3.0,5.0,950,-2.4807439764465586,,
8,3.0,6.0,50,-7.6874535328346605,-10.267266240241758,-10.438105337131487
8,3.0,6.0,100,-9.705957819105455,-9.924796378166823,-9.406547517858886
8,3.0,6.0,150,-9.522056218602442,-9.337093036108666,-9.55985447156564
8,3.0,6.0,200,-9.407771294824991,-9.472371613574294,-9.491678906897262
8,3.0,6.0,250,-10.277291309532636,-10.835259817699107,-10.601398883917339
8,3.0,6.0,300,-11.180444330922574,-10.717341594008998,-10.637074724188748
8,3.0,6.0,350,-11.091073705578797,-10.052153254711062,-10.57264311938027
8,3.0,6.0,400,-9.938788256173227,-7.706876673527973,-9.604647929532293
8,3.0,6.0,450,-10.326190033805554,-9.839473122762014,-9.973994660935638
8,3.0,6.0,500,-10.501568192797597,-10.427604554729552,-9.523875066055389
8,3.0,6.0,550,-9.256887304921275,-8.281143930027895,-9.368880620313915
8,3.0,6.0,600,-8.85854684353959,-8.132141757976957,-7.473874582801676
8,3.0,6.0,650,-9.936924625201819,-7.371785486471629,-5.022166415368478
8,3.0,6.0,700,-7.549700793831665,-5.535708182798194,-4.361975275269987
8,3.0,6.0,750,-6.246166129154198,-5.160046802066966,-4.656462407992498
8,3.0,6.0,800,-3.964406562033375,-4.344998666164557,-3.3606056918946683
8,3.0,6.0,850,-3.8911697675085626,-3.8720915237271343,-3.584094238493064
8,3.0,6.0,900,-3.4697914388967437,-3.7097131898716778,
8,3.0,6.0,950,-3.4563213043271244,,
8,3.0,7.0,50,-9.765946190609712,-9.708653002803873,-9.423964620249961
8,3.0,7.0,100,-8.77234327893378,-9.522185921728637,-8.270595303821434
8,3.0,7.0,150,-10.236668804919795,-10.594410155541658,-9.823847964432236
8,3.0,7.0,200,-10.11710721143571,-10.219887799257133,-9.984752799958432
8,3.0,7.0,250,-9.549478732563795,-8.983749386819586,-9.96175097839755
8,3.0,7.0,300,-10.526399502104425,-10.288709053009548,-10.84926540799908
8,3.0,7.0,350,-11.055572571875707,-10.716271047252118,-10.857784030141053
8,3.0,7.0,400,-10.39683993712927,-10.241698697854511,-10.095618655047526
8,3.0,7.0,450,-10.185060846668287,-11.036530905409837,-10.818001912799737
8,3.0,7.0,500,-11.432546911101928,-10.718568334189518,-10.69292321947172
8,3.0,7.0,550,-11.149293598983615,-11.20507694786684,-9.942374959290678
8,3.0,7.0,600,-10.927619958241744,-10.54939235916067,-9.625006771756507
8,3.0,7.0,650,-11.408707725752537,-10.38779371465788,-5.077433679033431
8,3.0,7.0,700,-10.87400523017064,-5.194434143650382,-4.825091938570482
8,3.0,7.0,750,-4.195863604886422,-3.5093802379611723,-3.9354066736270026
8,3.0,7.0,800,-4.387010950108527,-3.4752521209346314,-3.4111047582809624
8,3.0,7.0,850,-3.2480676482390987,-2.9140900330667288,-2.999652668587298
8,3.0,7.0,900,-2.9364191998498894,-3.037575489056693,
8,3.0,7.0,950,-3.2929318186668475,,
8,3.0,8.0,50,-9.856241817742633,-10.598726510857864,-10.609579536210328
8,3.0,8.0,100,-10.749206909364103,-10.634523428649558,-10.951586046017601
8,3.0,8.0,150,-10.812494500231985,-10.637852680705812,-10.35802083097284
8,3.0,8.0,200,-9.61544968837027,-9.970624516286717,-9.976884699531867
8,3.0,8.0,250,-9.697293365874769,-9.175360085540714,-10.216529136023704
