fid,iid,rep,VBS,Static B150,Lookahead 0,Lookahead 10,Lookahead 20
21,6,0,0.4487129195152874,1.9377404958750049,1.9377404958739817,1.9377404958744364,1.9377404958739817
21,6,1,0.1533929764995036,0.6918569111923034,0.691856911191735,0.6918569111918487,0.6918569111918487
21,6,2,1.947202872296316,3.16980558729665,3.169805587296878,3.169805587753104,3.169805587753104
21,6,3,0.6918569112216346,3.637835367646176,3.637835367641287,3.637835367641287,3.637835367641287
21,6,4,1.9377404958759143,3.169805587296878,3.169805587296878,3.169805587296878,3.1698055896760025
21,6,5,1.9377404958739817,1.9377404958989928,1.9377404958900115,1.9377404958900115,1.9377404958900115
21,6,6,0.4258661632867415,3.169805587338601,3.1698055882641256,3.16980558729665,3.169805587296878
21,6,7,0.0,0.0,0.0,0.0,0.0
21,6,8,0.4905086637078284,3.16980558729972,3.1698055872971054,3.1698055872971054,3.1698055872971054
21,6,9,0.2446113725112582,2.7779884071361494,2.7779884071358083,2.7779884071358083,2.7779884071358083
21,6,10,1.9377404958739817,1.9377404958931947,1.937740495874096,1.937740495874096,1.937740495874096
21,6,11,0.1583877194711931,3.16980558729665,3.1698055873002886,3.1698055873002886,3.1698055873002886
21,6,12,0.6918569111929855,1.9377404959216165,1.938975135025089,1.937740495878984,1.937740495878984
21,6,13,1.0661673852099511,3.16980558729665,3.16980558729665,3.169805587297901,3.169805587297901
21,6,14,0.0002985219152833,3.1698055872974464,3.1698055877831166,3.1698055877831166,3.1698055872977875
21,6,15,0.0028059705380201,3.1698055873267776,3.1698055874579723,3.1698069438677976,3.1698055873267776
21,6,16,1.935210624211777,3.16980558729665,3.1698055893144783,3.1698055893144783,3.169805588273676
21,6,17,0.3518908575855448,3.1698055872967643,3.169805587500605,3.1698055898590383,3.1698055898590383
21,6,18,2.1090329742730773,2.7779884071368315,2.7779884071354672,2.7779884071354672,2.7779884071354672
21,6,19,0.1217620128855969,3.16980558729665,3.169805587433075,3.1698055872984696,3.1698057046733084
21,7,0,1.913176482223008,2.4729750586411683,2.473242646527652,2.4729845899037173,2.4729845899037173
21,7,1,0.0621464212185429,2.777988407439296,2.777988407137244,2.777988407135041,2.777988407135041
21,7,2,0.0,2.043661108707425,2.043661108741887,2.043661108884393,2.043661108884393
21,7,3,0.0,2.0264678823878057e-11,0.0,0.0,0.0
21,7,4,0.0,0.0,0.0,0.0,0.0
21,7,5,1.1182521575392455e-10,3.637835367632462,0.1160924491942836,0.1160924491942836,0.1160924491942836
21,7,6,1.6655289503309945,2.043661108708193,2.043661108708193,2.043661108708193,2.043661764972242
21,7,7,0.0,0.0,0.0,0.0,0.0
21,7,8,0.1241889795578998,2.04366110870798,2.043661108707383,2.043661108707383,2.043661108707383
21,7,9,0.0,0.0,0.0,0.0,0.0
21,7,10,2.043661108707383,2.043661108707468,2.043661108711589,2.0436611087074965,2.0436611087074965
21,7,11,0.0063774032582699,2.043661108708406,1.8354374222923864,1.8354385097893984,1.8354385097893984
21,7,12,0.0541221341223092,2.7779884071352825,2.777988407138409,2.777988407138409,2.777988407135041
21,7,13,0.0,0.0,0.0,0.0,8.407141649513504e-11
21,7,14,0.0,1.2046228903273004e-08,0.0,0.0,0.0
21,7,15,0.0,1.599985921529878e-09,1.5276953035936454e-09,0.0,0.0
21,7,16,0.0,0.0,0.0,0.0,0.0
21,7,17,0.1406077645297472,3.637835367632519,3.6378353946055313,3.6378353946055313,3.6378353946055313
21,7,18,0.0522292143058251,2.043661108707468,2.0436615441993524,2.0436615441993524,2.0436615441993524
21,7,19,5.258016244624741e-13,1.9699499079470253,1.9377404983323032,1.9377404958739104,1.9377404958739104
22,6,0,0.0146187008352569,5.062737456429822,5.062737470972017,5.0627374565738,5.0627374565738
22,6,1,0.6918569111917563,0.6918569111917563,0.6918569861931019,0.6918569861931019,0.6918569861931019
22,6,2,0.6918569111917563,0.6918569159478523,0.6918572087209895,0.6918572087209895,0.6918569112119073
22,6,3,0.0,1.4829737438049048e-10,0.0,0.0,0.0
22,6,4,0.6535461519345489,5.062737456429815,5.062737456687152,5.062737456429829,5.062737456429829
22,6,5,0.1576813195647162,0.6918569111919268,0.6918569111917634,0.6918569111917634,0.6918569111917634
22,6,6,0.6918569111917563,0.6918569111917634,0.6918569111917563,0.6918569344086691,0.6918569111917563
22,6,7,0.6918569111917563,0.6918569111917634,0.6918569112228994,0.6918572874243694,0.6918569116010076
22,6,8,0.5070350293896908,0.6918569112916302,0.6918569111917634,0.6918569206381378,0.6918569206381378
22,6,9,0.6918569111917563,0.6918569111917634,0.6918569111917705,0.6918572021234084,0.6918572021234084
22,6,10,0.6918569111917563,0.6918569111917634,0.691856911342164,0.691856911342164,0.691856911342164
22,6,11,0.4396830159806342,0.6918569111917705,0.691856911290337,0.6918572750718184,0.6918572750718184
22,6,12,0.0163733081100545,0.6918569134933179,0.691857072129693,0.691857072129693,0.6918569144833384
22,6,13,0.6225606750172759,0.6918569111918984,0.6918569111918131,0.6918569111918131,0.6918658647063225
22,6,14,0.6918569111917634,0.6918569111917634,5.062737456488975,5.062737456443095,5.062737456488975
22,6,15,0.799224374350068,7.271629193626808,7.271699215716119,7.271699215716119,7.271699215716119
22,6,16,0.0,0.0,0.0,0.0,0.0
22,6,17,0.713261856177688,5.062737456429844,5.06273745643027,5.06273745643027,5.06273745643027
22,6,18,1.5403703265315158,5.062737456429815,5.062738140210684,5.062737456429815,5.062737456429815
22,6,19,0.0511231908210163,5.062737456449241,5.06273746247097,5.06273746247097,0.0511369649021489
22,7,0,0.1919755786757093,11.219537856651556,11.125618450408211,11.125618450408211,11.125618450408211
22,7,1,0.1337249033170735,2.5905477300897246,2.5905913845275848,2.5905913845275848,2.5905913845275848
22,7,2,0.0591096451333612,5.062737456531266,5.062767951491253,5.062737456531266,5.062737456441397
22,7,3,0.0,1.210787559102755e-08,0.0,0.0,0.0
22,7,4,2.032501305820176,8.742750532071994,8.74275053207188,8.74275053207188,8.74275053207188
22,7,5,0.5047687894875139,2.590547730090094,2.590547731128055,2.5905477300904067,2.5905477300904067
22,7,6,0.3604771820863846,8.742774058907287,8.742750532072023,8.742752146453228,8.742752146453228
22,7,7,0.0,0.0,0.0,0.0,0.0
22,7,8,0.1013288339768507,7.27162919362658,7.271629193767723,7.27162919362658,7.271629193767723
22,7,9,0.0,0.0,0.0,0.0,0.0
22,7,10,0.6918569111917918,0.691856986026977,0.6918569750029349,0.6918569750029349,0.6918569111927582
22,7,11,0.6918569111922466,2.5905477300898383,2.590547730089895,2.590547730089895,2.590547730089895
22,7,12,0.4665665181557301,2.59054773008981,0.4665665181557301,0.4665665181557301,0.4665665181557301
22,7,13,0.147808615889204,4.110482125803912,0.147808615889204,0.147808615889204,2.119774413918975
22,7,14,0.0233910878878589,8.742750532071994,8.74275053207191,8.742750532218139,8.742750532218139
22,7,15,0.0,0.0,0.0,0.0,0.0
22,7,16,2.7685587156156544e-10,2.747959015891865e-05,2.648500336022153e-05,0.0038678447411655,0.0038678447411655
22,7,17,6.961171577527153,7.271629193627518,7.271766412385517,7.27163095142609,7.27163095142609
22,7,18,0.6918569118600146,2.590547730089753,2.5905477300951247,2.5906650503842457,2.5906650503842457
22,7,19,0.0,1.090000978365424e-09,0.0,0.0,0.0
23,6,0,0.1796272840061732,1.7805409831411083,0.7300467520470448,0.7300467520470448,0.7300467520470448
23,6,1,0.081628430662576,1.430441891918136,1.3662203104037758,1.3662203104037758,1.3662203104037758
23,6,2,0.1689067242710678,1.7374823444785363,0.5183004956637518,0.5183004956637518,0.5183004956637518
23,6,3,0.0898803752604777,1.5496063294615112,3.843393048101589,3.843393048101589,2.178059631521577
23,6,4,0.2944852288323147,1.353021003336437,1.353021003336437,1.9252446534501213,1.9252446534501213
23,6,5,0.2775666567321622,1.884576161250408,1.884576161250408,1.7942133983182629,1.7942133983182629
23,6,6,0.7253501451464217,1.398234618449422,1.0223286146076305,1.398234618449422,1.398234618449422
23,6,7,0.1432577568109962,1.7775520686596025,0.6631937186125043,0.6631937186125043,0.382879858359388
23,6,8,0.2065760293726128,1.9551646428141112,1.2643375370238772,1.2643375370238772,1.2643375370238772
23,6,9,0.0289184743334658,0.1443951497287514,0.5524162799480905,0.5524162799480905,0.5524162799480905
23,6,10,0.5093266596696253,1.2191084002162995,1.1572024794837006,1.155363949088127,1.155363949088127
23,6,11,0.412922325945118,1.9140527109286296,2.9311931049687416,2.9311931049687416,2.9311931049687416
23,6,12,0.0776919185294104,2.965463950120352,1.8713008662641928,1.8713008662641928,1.8713008662641928
23,6,13,0.2444463573218627,1.710163532894157,1.2725356401058292,1.710163532894157,1.710163532894157
23,6,14,0.3403180816285669,1.656344041284882,0.3403180816285669,0.3403180816285669,0.3403180816285669
23,6,15,0.3938935055197561,2.542476989886368,3.1612945759940203,3.1612945759940203,3.1612945759940203
23,6,16,0.1349272345291865,1.3275116960036255,1.2040115439683206,0.1349272345291865,0.1349272345291865
23,6,17,0.561283434558618,2.247915590153383,2.24791295492706,2.24791295492706,2.24791295492706
23,6,18,0.4900065352256746,2.041118913159309,2.0374757799595926,0.4900065352256746,0.4900065352256746
23,6,19,0.4267928895607866,1.3395114047185928,0.972848709974798,0.972848709974798,0.972848709974798
23,7,0,0.2098516368189393,2.231150406254983,1.8794908026117128,1.8794908026117128,1.8794908026117128
23,7,1,0.3250153796693666,2.5143321028630226,1.7919989941509584,1.8433847992076835,1.8433847992076835
23,7,2,0.22497257670625,2.5073360729752494,2.5073360729752494,0.920267452376379,0.920267452376379
23,7,3,0.2076733590356525,0.8547564175082698,0.8547564175082698,0.8547564175082698,0.8547564175082698
23,7,4,0.4456763722771484,2.6817867124608483,2.6538952153715627,2.6538952153715627,2.6538952153715627
23,7,5,0.1896985571672758,0.4724297084597992,1.5927451741015377,2.9960096491375907,2.9960096491375907
23,7,6,0.3645506755361793,2.009008481646447,2.009008481646447,1.8405649044918848,1.8405649044918848
23,7,7,0.0845153403023459,0.3070011253350913,1.678043406747065,0.1583219870154835,0.1583219870154835
23,7,8,0.273115829020071,1.6932142446158878,1.6932142446158878,1.6932142446158878,1.6932142446158878
23,7,9,0.130745842489091,1.3937300946795403,1.3937300946795403,1.3937300946795403,1.3937300946795403
23,7,10,0.1735200415556619,1.3634479802551596,1.3634479802551596,1.3634479802551596,1.3634479802551596
23,7,11,0.2740492650560782,2.388408006915256,2.388408006915256,2.388408006915256,2.388408006915256
23,7,12,0.2800364276459959,0.8853638031007449,1.4874678024325476,1.4874678024325476,1.4874678024325476
23,7,13,0.1706620902468785,0.9528541251738716,2.1436009853445057,2.1436009853445057,2.1436009853445057
23,7,14,0.2147935029307746,2.096573710999792,2.5729167164975024,2.5729167164975024,2.5729167164975024
23,7,15,0.1906995847156167,1.5369738256628125,1.5369738256628125,1.5369738256628125,1.5369738256628125
23,7,16,0.1651084082607212,1.6838304115367464,1.6502068209284744,2.3036608757928434,2.3036608757928434
23,7,17,0.3279646557524529,2.1466308687296305,2.1466308687296305,1.756233826913899,1.756233826913899
23,7,18,0.1776620409569886,0.911394590841951,0.911394590841951,0.911394590841951,0.911394590841951
23,7,19,0.2410098769080377,2.3435340415335304,0.5684284598413569,0.5684284598413569,0.5684284598413569
24,6,0,2.243699391443954,5.748368778779764,2.243699391456744,2.243699391456687,2.243699391456744
24,6,1,2.1158872067873062,3.3289786350992188,3.3289786350992188,3.3289786350992188,3.3289786350992188
24,6,2,5.182350040735088,13.143627188425713,13.143627188425713,5.182350040758166,5.182350040758166
24,6,3,0.9515446557507516,7.362639062552461,5.335420420947969,5.335420420947969,5.335420420947969
24,6,4,6.809551313038014,30.911276879081527,22.67438818795091,22.67438818795179,22.67438818795179
24,6,5,6.076140247170343,15.77948221084111,6.076140247194047,6.076140247194672,6.076140247194672
24,6,6,2.7885041660468914,12.27606972834667,5.855371404300911,5.85537140430057,5.85537140430057
24,6,7,6.601709309494083,11.181920614804312,7.932284872679617,7.932284872665889,7.932284872665889
24,6,8,8.862977416736044,14.338137316032572,8.862977416736044,8.862977416736044,8.862977416736044
24,6,9,7.330879223358011,11.53193641943821,9.993823586591615,9.993823586549864,9.993823586591615
24,6,10,6.862091318473034,20.473927011607344,11.023766513891218,11.023766513903295,12.019516029758163
24,6,11,4.507579769185071,4.508921559639276,4.780785589155528,4.780785589155528,4.780785589155528
24,6,12,5.148022053237753,7.901204145832651,6.979012987130062,6.979012987130062,6.979012987130062
24,6,13,7.288472358620453,14.163459427634224,11.505578579528589,7.288472358635175,11.505578579528589
24,6,14,1.6982973260820415,6.084026143942424,6.12527618201932,6.12527618201932,6.12527618201932
24,6,15,5.45938136193152,20.490379261337097,15.72872339673512,15.72872339674288,15.72872339673512
24,6,16,11.103044373194365,17.976501680877618,11.103044373198742,11.103044373198742,11.103044373196298
24,6,17,8.991961631190122,14.506515588326153,8.991961631213485,8.991961631213485,8.991961631213485
24,6,18,6.68010503538315,21.31931509708869,8.00387200016712,8.00387200016712,8.003872000184629
24,6,19,3.026810585570985,13.375097503479935,10.843844940848584,4.943673494307603,4.943673494309877
24,7,0,10.615556099045309,16.365052162115944,15.31041664139326,10.61555609906668,10.61555609906668
24,7,1,3.932047668863788,14.083120682730112,8.651008758445869,8.651008758445869,8.651008758445812
24,7,2,6.62632540862586,9.073353305102556,9.073353305106878,9.073353305106878,9.073353305106878
24,7,3,7.066634389424621,8.283243138192233,8.283243138192233,8.283243138192233,8.283243138192233
24,7,4,5.849623487892188,5.939674133076778,5.939674133076778,5.939674133076778,5.939674133076778
24,7,5,5.509260332757094,8.028600541496587,8.028600541496587,8.02860054149744,8.028600541496587
24,7,6,6.4940652141934265,12.858708762352762,12.106118162257076,12.106118162255768,12.858665715283736
24,7,7,2.2956869506075464,3.2845377614613653,2.4511154717854424,3.3453137421581687,3.3453137421581687
24,7,8,8.965505397592779,8.965505397593802,14.970377347876422,14.970377347876422,14.97037734787648
24,7,9,9.970000687704044,14.619232433597515,11.238472536102904,11.238472536071129,11.238472536071129
24,7,10,7.437818825193801,14.57820862972386,8.44309491544027,8.443094915438508,8.443094915438508
24,7,11,6.955935935912805,16.744808954638472,11.49497151939346,11.49497151939346,11.49497151939346
24,7,12,5.77927537165084,6.154240717095092,9.476561743983382,6.085115516199835,6.085115516199835
24,7,13,7.823343842745658,17.349177888659824,8.532232526446137,15.872817384369228,8.532232526462849
24,7,14,3.0419779030563063,28.14681920411647,6.255312745942604,6.255312745942604,6.255312745942604
24,7,15,3.5255843902186825,8.809290661144928,9.726033385552398,12.550790136050352,9.726033385552398
24,7,16,1.743712938815861,9.637208973817051,2.2970509920166933,2.2970509920166933,2.2970509920166933
24,7,17,6.585871234167087,9.439399565750309,9.993645107455734,6.585871234179706,6.585871234179706
24,7,18,6.617367347023617,8.965520744678884,9.547179735651357,9.547179735651357,8.965520744681442
24,7,19,1.6553702836473008,5.129843131849327,3.2830971509318942,3.2830971509478672,3.2830971509478672
