fid,iid,rep,alg_B50,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
21,1.0,18.0,BFGS,Non-elitist,Elitist,Non-elitist,BFGS,Non-elitist,BFGS,PSO,BFGS,Elitist,PSO,PSO,Elitist,PSO,PSO,DE,MLSL,Non-elitist,BFGS,Non-elitist
21,1.0,19.0,Non-elitist,Elitist,BFGS,Elitist,Non-elitist,Elitist,BFGS,PSO,DE,BFGS,Elitist,MLSL,Elitist,Non-elitist,DE,MLSL,DE,Non-elitist,PSO,Non-elitist
21,2.0,0.0,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,PSO,Elitist,MLSL,PSO,MLSL,Non-elitist,Elitist,Elitist,PSO,Elitist,BFGS,Elitist,Non-elitist
21,2.0,1.0,BFGS,Elitist,BFGS,PSO,DE,DE,BFGS,BFGS,PSO,DE,PSO,Non-elitist,MLSL,PSO,Elitist,PSO,PSO,DE,PSO,Non-elitist
21,2.0,2.0,BFGS,BFGS,PSO,Non-elitist,Non-elitist,PSO,Elitist,Elitist,PSO,Non-elitist,DE,DE,BFGS,Non-elitist,MLSL,PSO,PSO,PSO,Elitist,Non-elitist
21,2.0,3.0,Non-elitist,Non-elitist,Elitist,MLSL,DE,MLSL,DE,MLSL,MLSL,BFGS,Elitist,DE,Elitist,Non-elitist,Elitist,MLSL,Elitist,BFGS,Non-elitist,Non-elitist
21,2.0,4.0,Elitist,PSO,Non-elitist,MLSL,Non-elitist,BFGS,Elitist,Non-elitist,MLSL,MLSL,MLSL,Elitist,BFGS,Non-elitist,Elitist,MLSL,BFGS,MLSL,Elitist,Non-elitist
21,2.0,5.0,BFGS,DE,DE,Non-elitist,Non-elitist,BFGS,Elitist,DE,PSO,MLSL,BFGS,BFGS,Elitist,BFGS,MLSL,MLSL,MLSL,MLSL,MLSL,Non-elitist
21,2.0,6.0,BFGS,Elitist,BFGS,BFGS,PSO,BFGS,Non-elitist,BFGS,Elitist,MLSL,MLSL,BFGS,Non-elitist,DE,BFGS,BFGS,Elitist,BFGS,DE,Non-elitist
21,2.0,7.0,PSO,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Non-elitist,BFGS,MLSL,PSO,PSO,MLSL,Elitist,Non-elitist
21,2.0,8.0,BFGS,BFGS,Non-elitist,MLSL,BFGS,Elitist,MLSL,MLSL,MLSL,Elitist,Elitist,BFGS,DE,DE,PSO,BFGS,Elitist,BFGS,MLSL,Non-elitist
21,2.0,9.0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,DE,Elitist,Elitist,DE,Non-elitist,DE,MLSL,Non-elitist,PSO,PSO,BFGS,Non-elitist,PSO,Non-elitist
21,2.0,10.0,BFGS,PSO,BFGS,Non-elitist,PSO,DE,Elitist,BFGS,BFGS,DE,Non-elitist,Elitist,Elitist,DE,Non-elitist,BFGS,MLSL,DE,BFGS,Non-elitist
21,2.0,11.0,Elitist,BFGS,PSO,Non-elitist,Non-elitist,PSO,MLSL,Non-elitist,DE,BFGS,DE,Non-elitist,MLSL,DE,BFGS,MLSL,Elitist,DE,Elitist,Non-elitist
21,2.0,12.0,DE,BFGS,BFGS,BFGS,BFGS,PSO,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,BFGS,Elitist,PSO,Non-elitist,PSO,PSO,BFGS,Non-elitist
21,2.0,13.0,Elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,DE,Non-elitist,BFGS,Non-elitist,BFGS,BFGS,MLSL,Non-elitist
21,2.0,14.0,BFGS,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,MLSL,Non-elitist,Non-elitist,Non-elitist,Elitist,Elitist,Elitist,PSO,MLSL,BFGS,MLSL,Non-elitist
21,2.0,15.0,BFGS,BFGS,DE,Non-elitist,PSO,DE,BFGS,PSO,MLSL,Elitist,DE,Non-elitist,Elitist,BFGS,PSO,PSO,PSO,PSO,PSO,Non-elitist
21,2.0,16.0,Non-elitist,Non-elitist,PSO,Non-elitist,MLSL,MLSL,MLSL,Non-elitist,BFGS,PSO,BFGS,BFGS,PSO,MLSL,BFGS,BFGS,DE,Non-elitist,MLSL,Non-elitist
21,2.0,17.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,DE,BFGS,BFGS,Elitist,Non-elitist,Non-elitist,Elitist,Non-elitist
21,2.0,18.0,BFGS,BFGS,BFGS,Non-elitist,DE,DE,BFGS,PSO,Non-elitist,Elitist,MLSL,Non-elitist,Elitist,PSO,MLSL,PSO,PSO,BFGS,BFGS,Non-elitist
21,2.0,19.0,Elitist,Elitist,BFGS,BFGS,Elitist,PSO,DE,PSO,BFGS,PSO,MLSL,BFGS,PSO,PSO,Elitist,DE,PSO,BFGS,BFGS,Non-elitist
21,3.0,0.0,Elitist,Elitist,BFGS,Elitist,PSO,BFGS,DE,Non-elitist,PSO,PSO,DE,BFGS,BFGS,MLSL,PSO,Elitist,DE,MLSL,PSO,Non-elitist
21,3.0,1.0,PSO,Non-elitist,Non-elitist,Elitist,MLSL,BFGS,MLSL,DE,Non-elitist,BFGS,Elitist,Elitist,BFGS,Elitist,Non-elitist,PSO,Non-elitist,PSO,BFGS,Non-elitist
21,3.0,2.0,Non-elitist,PSO,Elitist,Elitist,MLSL,BFGS,DE,DE,Non-elitist,Non-elitist,Elitist,Elitist,MLSL,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,Elitist,Non-elitist
21,3.0,3.0,BFGS,BFGS,Non-elitist,Non-elitist,MLSL,MLSL,MLSL,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,PSO,Elitist,DE,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist
21,3.0,4.0,PSO,Elitist,DE,MLSL,MLSL,MLSL,MLSL,Elitist,PSO,MLSL,MLSL,Elitist,MLSL,MLSL,Elitist,DE,DE,DE,Elitist,Non-elitist
21,3.0,5.0,BFGS,Elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,MLSL,Non-elitist,Elitist,BFGS,Non-elitist,PSO,MLSL,Non-elitist,PSO,Elitist,PSO,BFGS,Non-elitist
21,3.0,6.0,BFGS,Elitist,Elitist,MLSL,Elitist,Non-elitist,BFGS,DE,Non-elitist,DE,BFGS,MLSL,Non-elitist,BFGS,MLSL,PSO,Elitist,Elitist,BFGS,Non-elitist
21,3.0,7.0,Elitist,Non-elitist,DE,Elitist,Non-elitist,PSO,MLSL,DE,MLSL,BFGS,MLSL,Elitist,PSO,PSO,BFGS,MLSL,PSO,MLSL,MLSL,Non-elitist
21,3.0,8.0,PSO,BFGS,Non-elitist,Non-elitist,PSO,BFGS,BFGS,MLSL,BFGS,MLSL,Elitist,Elitist,Non-elitist,PSO,PSO,Elitist,Elitist,DE,PSO,Non-elitist
21,3.0,9.0,PSO,Non-elitist,Non-elitist,PSO,Elitist,BFGS,MLSL,Elitist,BFGS,MLSL,PSO,DE,Non-elitist,BFGS,Elitist,BFGS,Elitist,MLSL,BFGS,Non-elitist
21,3.0,10.0,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Non-elitist,BFGS,DE,BFGS,DE,MLSL,PSO,Non-elitist,BFGS,Elitist,MLSL,Non-elitist,Elitist,Non-elitist
21,3.0,11.0,Elitist,PSO,Non-elitist,Non-elitist,MLSL,MLSL,MLSL,Non-elitist,BFGS,PSO,MLSL,PSO,MLSL,DE,DE,DE,Elitist,DE,BFGS,Non-elitist
21,3.0,12.0,Elitist,Elitist,Elitist,MLSL,MLSL,MLSL,DE,PSO,BFGS,MLSL,BFGS,Elitist,Non-elitist,PSO,Elitist,Elitist,Non-elitist,PSO,PSO,Non-elitist
21,3.0,13.0,BFGS,Elitist,Elitist,BFGS,MLSL,MLSL,MLSL,DE,BFGS,MLSL,Elitist,Elitist,Elitist,Non-elitist,PSO,BFGS,PSO,DE,DE,Non-elitist
21,3.0,14.0,Elitist,PSO,Elitist,MLSL,MLSL,DE,MLSL,DE,BFGS,Non-elitist,MLSL,DE,PSO,PSO,Elitist,DE,PSO,Non-elitist,DE,Non-elitist
21,3.0,15.0,BFGS,Elitist,Elitist,Elitist,Non-elitist,Non-elitist,Elitist,Elitist,MLSL,Elitist,Elitist,Non-elitist,DE,Elitist,BFGS,BFGS,BFGS,Elitist,BFGS,Non-elitist
21,3.0,16.0,BFGS,Elitist,DE,Non-elitist,MLSL,BFGS,BFGS,Elitist,MLSL,BFGS,BFGS,PSO,PSO,PSO,DE,BFGS,Elitist,PSO,Non-elitist,Non-elitist
21,3.0,17.0,BFGS,BFGS,DE,Elitist,DE,Elitist,BFGS,MLSL,MLSL,BFGS,DE,Non-elitist,MLSL,Non-elitist,MLSL,Elitist,BFGS,BFGS,MLSL,Non-elitist
21,3.0,18.0,BFGS,Non-elitist,Elitist,BFGS,DE,Non-elitist,MLSL,Non-elitist,Non-elitist,Non-elitist,BFGS,Elitist,MLSL,BFGS,BFGS,MLSL,Elitist,Elitist,DE,Non-elitist
21,3.0,19.0,BFGS,BFGS,Non-elitist,DE,MLSL,Elitist,DE,Elitist,Non-elitist,BFGS,BFGS,MLSL,BFGS,MLSL,Elitist,MLSL,Elitist,Non-elitist,DE,Non-elitist
21,4.0,0.0,Elitist,PSO,PSO,MLSL,MLSL,Non-elitist,Elitist,Non-elitist,PSO,BFGS,Non-elitist,MLSL,Non-elitist,MLSL,MLSL,PSO,Non-elitist,DE,DE,Non-elitist
21,4.0,1.0,PSO,PSO,BFGS,PSO,Elitist,Non-elitist,DE,BFGS,Elitist,DE,Elitist,Elitist,DE,MLSL,PSO,PSO,Non-elitist,BFGS,PSO,Non-elitist
21,4.0,2.0,BFGS,Elitist,BFGS,Elitist,MLSL,BFGS,BFGS,PSO,Elitist,Non-elitist,MLSL,Elitist,Non-elitist,DE,Elitist,Elitist,Elitist,MLSL,PSO,Non-elitist
21,4.0,3.0,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,BFGS,PSO,DE,MLSL,MLSL,MLSL,Non-elitist,PSO,DE,BFGS,Non-elitist
21,4.0,4.0,DE,Non-elitist,Non-elitist,MLSL,Non-elitist,BFGS,BFGS,MLSL,MLSL,MLSL,DE,BFGS,Elitist,Elitist,BFGS,Elitist,Non-elitist,Elitist,DE,Non-elitist
21,4.0,5.0,PSO,DE,Non-elitist,BFGS,Elitist,DE,Non-elitist,BFGS,DE,Non-elitist,PSO,PSO,DE,MLSL,Non-elitist,PSO,DE,PSO,PSO,Non-elitist
21,4.0,6.0,Non-elitist,BFGS,Non-elitist,MLSL,MLSL,MLSL,MLSL,Elitist,PSO,DE,MLSL,Non-elitist,MLSL,MLSL,MLSL,Elitist,BFGS,MLSL,MLSL,Non-elitist
21,4.0,7.0,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,Non-elitist,MLSL,Non-elitist,DE,PSO,Elitist,PSO,DE,Non-elitist,DE,Non-elitist,Elitist,MLSL,Non-elitist,Non-elitist
21,4.0,8.0,BFGS,BFGS,Non-elitist,Non-elitist,DE,MLSL,PSO,Non-elitist,PSO,MLSL,DE,BFGS,DE,Elitist,MLSL,BFGS,DE,Non-elitist,DE,Non-elitist
21,4.0,9.0,BFGS,BFGS,BFGS,Elitist,BFGS,Elitist,Non-elitist,MLSL,DE,BFGS,DE,DE,Elitist,Elitist,DE,BFGS,DE,PSO,BFGS,Non-elitist
21,4.0,10.0,BFGS,Elitist,MLSL,BFGS,BFGS,BFGS,Elitist,DE,BFGS,MLSL,MLSL,BFGS,DE,Non-elitist,MLSL,Non-elitist,Elitist,BFGS,DE,Non-elitist
21,4.0,11.0,Non-elitist,Elitist,BFGS,BFGS,BFGS,MLSL,PSO,DE,Elitist,Elitist,PSO,BFGS,BFGS,DE,Elitist,DE,PSO,BFGS,MLSL,Non-elitist
21,4.0,12.0,Non-elitist,DE,Non-elitist,Elitist,MLSL,MLSL,DE,MLSL,MLSL,PSO,Elitist,MLSL,Elitist,MLSL,Non-elitist,BFGS,Elitist,PSO,Elitist,Non-elitist
21,4.0,13.0,DE,Non-elitist,Elitist,MLSL,BFGS,DE,PSO,MLSL,Non-elitist,Non-elitist,MLSL,PSO,MLSL,BFGS,MLSL,DE,Elitist,Non-elitist,Elitist,Non-elitist
21,4.0,14.0,Elitist,Elitist,MLSL,MLSL,MLSL,PSO,MLSL,Non-elitist,MLSL,Non-elitist,Non-elitist,Elitist,BFGS,Non-elitist,DE,MLSL,Non-elitist,PSO,BFGS,Non-elitist
21,4.0,15.0,BFGS,PSO,PSO,PSO,DE,Non-elitist,Elitist,MLSL,MLSL,MLSL,MLSL,Elitist,PSO,DE,PSO,DE,Elitist,PSO,DE,Non-elitist
21,4.0,16.0,Non-elitist,Non-elitist,MLSL,Elitist,Elitist,Elitist,Elitist,Elitist,PSO,BFGS,MLSL,MLSL,Elitist,Elitist,PSO,Non-elitist,MLSL,MLSL,MLSL,Non-elitist
21,4.0,17.0,BFGS,BFGS,Elitist,PSO,Non-elitist,BFGS,Elitist,Non-elitist,BFGS,MLSL,DE,PSO,Non-elitist,DE,Non-elitist,Non-elitist,Elitist,MLSL,PSO,Non-elitist
21,4.0,18.0,Non-elitist,BFGS,Elitist,PSO,Non-elitist,BFGS,Non-elitist,Non-elitist,Elitist,Elitist,MLSL,Elitist,Elitist,PSO,MLSL,Elitist,DE,BFGS,BFGS,Non-elitist
21,4.0,19.0,BFGS,Non-elitist,BFGS,MLSL,Elitist,MLSL,MLSL,Elitist,PSO,Elitist,Non-elitist,Elitist,Elitist,PSO,Elitist,PSO,DE,BFGS,PSO,Non-elitist
21,5.0,0.0,BFGS,Non-elitist,Elitist,BFGS,MLSL,Elitist,PSO,DE,DE,DE,MLSL,BFGS,MLSL,PSO,DE,DE,BFGS,Non-elitist,MLSL,Non-elitist
21,5.0,1.0,BFGS,BFGS,Elitist,BFGS,MLSL,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,DE,MLSL,Elitist,Elitist,Elitist,MLSL,Non-elitist,BFGS,Non-elitist
21,5.0,2.0,BFGS,Non-elitist,PSO,Elitist,BFGS,Non-elitist,DE,DE,PSO,Elitist,BFGS,Non-elitist,BFGS,PSO,MLSL,Non-elitist,Non-elitist,MLSL,PSO,Non-elitist
21,5.0,3.0,Non-elitist,BFGS,BFGS,Non-elitist,Elitist,MLSL,Elitist,MLSL,Elitist,BFGS,DE,MLSL,PSO,BFGS,MLSL,BFGS,Elitist,BFGS,BFGS,Non-elitist
21,5.0,4.0,Non-elitist,PSO,Elitist,MLSL,Non-elitist,Non-elitist,BFGS,Elitist,DE,MLSL,MLSL,BFGS,MLSL,PSO,PSO,BFGS,DE,BFGS,PSO,Non-elitist
21,5.0,5.0,DE,Non-elitist,Elitist,PSO,DE,Non-elitist,DE,Non-elitist,MLSL,DE,BFGS,Non-elitist,MLSL,PSO,PSO,DE,MLSL,MLSL,Elitist,Non-elitist
21,5.0,6.0,Non-elitist,BFGS,DE,MLSL,BFGS,Non-elitist,MLSL,Elitist,MLSL,Non-elitist,MLSL,PSO,MLSL,BFGS,DE,Elitist,MLSL,BFGS,Non-elitist,Non-elitist
21,5.0,7.0,BFGS,Non-elitist,Elitist,BFGS,DE,Non-elitist,MLSL,Non-elitist,DE,DE,DE,BFGS,MLSL,PSO,MLSL,Non-elitist,MLSL,MLSL,Non-elitist,Non-elitist
21,5.0,8.0,BFGS,Elitist,Non-elitist,BFGS,DE,Elitist,Elitist,BFGS,BFGS,PSO,MLSL,BFGS,MLSL,PSO,MLSL,BFGS,Non-elitist,MLSL,BFGS,Non-elitist
21,5.0,9.0,Non-elitist,PSO,BFGS,PSO,Non-elitist,BFGS,Elitist,DE,Elitist,MLSL,PSO,PSO,Non-elitist,MLSL,DE,Non-elitist,Elitist,MLSL,DE,Non-elitist
21,5.0,10.0,MLSL,BFGS,Non-elitist,DE,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,Non-elitist,MLSL,BFGS,PSO,DE,Non-elitist,Elitist,PSO,Non-elitist
21,5.0,11.0,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,PSO,BFGS,DE,MLSL,DE,PSO,Non-elitist,MLSL,PSO,BFGS,Elitist,PSO,MLSL,BFGS,Non-elitist
21,5.0,12.0,BFGS,Elitist,Elitist,DE,Elitist,BFGS,Elitist,Non-elitist,BFGS,BFGS,MLSL,PSO,MLSL,BFGS,MLSL,Elitist,Elitist,MLSL,BFGS,Non-elitist
21,5.0,13.0,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,MLSL,BFGS,BFGS,BFGS,MLSL,MLSL,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Elitist,MLSL,Non-elitist
21,5.0,14.0,PSO,PSO,DE,Non-elitist,DE,Non-elitist,DE,MLSL,MLSL,MLSL,PSO,PSO,BFGS,PSO,MLSL,BFGS,MLSL,BFGS,BFGS,Non-elitist
21,5.0,15.0,BFGS,BFGS,Non-elitist,MLSL,DE,Elitist,PSO,Elitist,MLSL,Elitist,PSO,BFGS,BFGS,MLSL,BFGS,Elitist,BFGS,Elitist,DE,Non-elitist
21,5.0,16.0,BFGS,BFGS,BFGS,MLSL,BFGS,MLSL,MLSL,Elitist,Non-elitist,MLSL,MLSL,PSO,DE,Non-elitist,PSO,Elitist,Elitist,BFGS,PSO,Non-elitist
21,5.0,17.0,PSO,Non-elitist,Non-elitist,BFGS,DE,Elitist,MLSL,MLSL,BFGS,BFGS,MLSL,MLSL,MLSL,MLSL,Non-elitist,MLSL,DE,MLSL,BFGS,Non-elitist
21,5.0,18.0,BFGS,DE,Non-elitist,PSO,Non-elitist,MLSL,Non-elitist,MLSL,PSO,PSO,BFGS,BFGS,Elitist,MLSL,Non-elitist,DE,DE,MLSL,Non-elitist,Non-elitist
21,5.0,19.0,BFGS,PSO,DE,Elitist,DE,Non-elitist,BFGS,Elitist,DE,DE,BFGS,Non-elitist,MLSL,BFGS,BFGS,MLSL,MLSL,DE,BFGS,Non-elitist
22,1.0,0.0,Non-elitist,Non-elitist,MLSL,MLSL,MLSL,Non-elitist,BFGS,PSO,MLSL,Elitist,Non-elitist,MLSL,Non-elitist,MLSL,BFGS,PSO,BFGS,MLSL,Non-elitist,Non-elitist
22,1.0,1.0,Elitist,MLSL,PSO,BFGS,MLSL,BFGS,MLSL,PSO,PSO,PSO,DE,Elitist,MLSL,MLSL,BFGS,BFGS,PSO,BFGS,Non-elitist,Non-elitist
22,1.0,2.0,BFGS,Elitist,BFGS,Non-elitist,MLSL,BFGS,Elitist,BFGS,Non-elitist,MLSL,BFGS,PSO,Elitist,Elitist,PSO,MLSL,BFGS,Elitist,BFGS,Non-elitist
22,1.0,3.0,BFGS,Non-elitist,Elitist,Non-elitist,Non-elitist,PSO,DE,BFGS,Elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,MLSL,Non-elitist,DE,BFGS,Non-elitist,Non-elitist
22,1.0,4.0,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,DE,Elitist,DE,DE,Non-elitist,BFGS,Non-elitist,DE,BFGS,PSO,Non-elitist,Elitist,DE,Non-elitist,Non-elitist
22,1.0,5.0,BFGS,BFGS,PSO,Non-elitist,Elitist,Elitist,BFGS,Elitist,BFGS,Elitist,PSO,BFGS,BFGS,DE,Elitist,Non-elitist,BFGS,Elitist,Elitist,Non-elitist
22,1.0,6.0,BFGS,Elitist,MLSL,MLSL,MLSL,DE,Elitist,Elitist,MLSL,MLSL,MLSL,BFGS,MLSL,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Elitist,Non-elitist
22,1.0,7.0,Elitist,DE,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,DE,Non-elitist,PSO,BFGS,PSO,MLSL,MLSL,Non-elitist,BFGS,Non-elitist,PSO,Non-elitist,Non-elitist
22,1.0,8.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,PSO,PSO,DE,PSO,PSO,DE,MLSL,Elitist,Elitist,Non-elitist
22,1.0,9.0,Non-elitist,Elitist,BFGS,DE,BFGS,DE,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,Elitist,DE,PSO,DE,Elitist,BFGS,PSO,Non-elitist
22,1.0,10.0,BFGS,DE,Non-elitist,Non-elitist,BFGS,Elitist,BFGS,DE,Elitist,MLSL,Non-elitist,Elitist,MLSL,Non-elitist,DE,Non-elitist,DE,PSO,Non-elitist,Non-elitist
22,1.0,11.0,BFGS,DE,Non-elitist,Non-elitist,BFGS,DE,Non-elitist,DE,Non-elitist,Elitist,Non-elitist,BFGS,MLSL,Non-elitist,DE,MLSL,Elitist,BFGS,Non-elitist,Non-elitist
22,1.0,12.0,BFGS,MLSL,MLSL,BFGS,Elitist,MLSL,MLSL,DE,MLSL,Elitist,Non-elitist,MLSL,MLSL,BFGS,Non-elitist,Non-elitist,Elitist,PSO,MLSL,Non-elitist
22,1.0,13.0,DE,Elitist,Elitist,PSO,Non-elitist,Elitist,DE,BFGS,Non-elitist,PSO,DE,PSO,DE,MLSL,BFGS,PSO,Non-elitist,MLSL,Elitist,Non-elitist
22,1.0,14.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,PSO,BFGS,DE,DE,PSO,MLSL,Non-elitist,BFGS,Non-elitist
22,1.0,15.0,BFGS,Elitist,PSO,Elitist,Non-elitist,Non-elitist,Non-elitist,DE,MLSL,MLSL,PSO,BFGS,MLSL,BFGS,DE,Non-elitist,MLSL,Non-elitist,BFGS,Non-elitist
22,1.0,16.0,BFGS,BFGS,Elitist,Elitist,Non-elitist,DE,Elitist,PSO,Non-elitist,DE,BFGS,Elitist,DE,Non-elitist,Non-elitist,PSO,Non-elitist,BFGS,MLSL,Non-elitist
22,1.0,17.0,MLSL,BFGS,Non-elitist,Elitist,MLSL,MLSL,Elitist,BFGS,DE,MLSL,BFGS,Elitist,Elitist,Non-elitist,DE,BFGS,Elitist,DE,DE,Non-elitist
22,1.0,18.0,BFGS,Elitist,MLSL,PSO,PSO,Non-elitist,DE,PSO,Elitist,BFGS,PSO,BFGS,Elitist,BFGS,DE,PSO,Non-elitist,BFGS,DE,Non-elitist
22,1.0,19.0,PSO,Elitist,PSO,Elitist,Non-elitist,MLSL,DE,DE,DE,DE,MLSL,PSO,Non-elitist,PSO,BFGS,Non-elitist,Elitist,PSO,Non-elitist,Non-elitist
22,2.0,0.0,BFGS,BFGS,Elitist,BFGS,Non-elitist,BFGS,Elitist,DE,PSO,PSO,MLSL,MLSL,MLSL,MLSL,PSO,Elitist,BFGS,Elitist,MLSL,Non-elitist
22,2.0,1.0,BFGS,Elitist,Elitist,Non-elitist,PSO,Non-elitist,PSO,MLSL,DE,PSO,DE,DE,DE,MLSL,Elitist,DE,MLSL,PSO,Elitist,Non-elitist
22,2.0,2.0,BFGS,BFGS,BFGS,Elitist,MLSL,MLSL,Elitist,PSO,BFGS,Non-elitist,Non-elitist,PSO,DE,PSO,Non-elitist,BFGS,DE,MLSL,BFGS,Non-elitist
22,2.0,3.0,BFGS,BFGS,Elitist,MLSL,DE,MLSL,DE,BFGS,BFGS,BFGS,Elitist,Non-elitist,BFGS,PSO,Elitist,PSO,MLSL,MLSL,Elitist,Non-elitist
22,2.0,4.0,BFGS,BFGS,Non-elitist,PSO,Elitist,Non-elitist,BFGS,PSO,Elitist,PSO,BFGS,DE,DE,DE,PSO,Non-elitist,PSO,Non-elitist,MLSL,Non-elitist
22,2.0,5.0,Non-elitist,Non-elitist,BFGS,BFGS,DE,MLSL,MLSL,DE,BFGS,PSO,MLSL,Non-elitist,Non-elitist,Elitist,BFGS,BFGS,MLSL,DE,BFGS,Non-elitist
22,2.0,6.0,BFGS,BFGS,Elitist,PSO,BFGS,MLSL,BFGS,DE,PSO,BFGS,BFGS,MLSL,BFGS,PSO,BFGS,BFGS,Elitist,BFGS,DE,Non-elitist
22,2.0,7.0,Elitist,BFGS,Elitist,MLSL,DE,MLSL,DE,DE,MLSL,MLSL,MLSL,BFGS,MLSL,Non-elitist,DE,BFGS,DE,DE,BFGS,Non-elitist
22,2.0,8.0,BFGS,Elitist,MLSL,MLSL,DE,MLSL,BFGS,BFGS,DE,BFGS,Elitist,MLSL,Non-elitist,Elitist,Elitist,DE,MLSL,PSO,BFGS,Non-elitist
22,2.0,9.0,BFGS,Elitist,Elitist,Elitist,Non-elitist,MLSL,MLSL,MLSL,DE,BFGS,Elitist,Non-elitist,DE,Non-elitist,BFGS,MLSL,Elitist,DE,DE,Non-elitist
22,2.0,10.0,BFGS,BFGS,BFGS,MLSL,DE,MLSL,DE,MLSL,BFGS,DE,Non-elitist,Elitist,Elitist,Elitist,Elitist,DE,Non-elitist,MLSL,PSO,Non-elitist
22,2.0,11.0,Elitist,Elitist,MLSL,MLSL,DE,MLSL,MLSL,MLSL,DE,Non-elitist,Non-elitist,MLSL,MLSL,BFGS,MLSL,BFGS,DE,Non-elitist,Non-elitist,Non-elitist
22,2.0,12.0,BFGS,Non-elitist,BFGS,MLSL,MLSL,Non-elitist,MLSL,Non-elitist,MLSL,DE,MLSL,Non-elitist,BFGS,DE,BFGS,DE,PSO,Elitist,DE,Non-elitist
22,2.0,13.0,BFGS,Non-elitist,Elitist,BFGS,Elitist,MLSL,BFGS,PSO,MLSL,MLSL,BFGS,Non-elitist,Elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,Elitist,Non-elitist
22,2.0,14.0,Elitist,Elitist,MLSL,Non-elitist,PSO,MLSL,DE,Elitist,BFGS,MLSL,MLSL,Non-elitist,MLSL,Non-elitist,PSO,Elitist,BFGS,Elitist,MLSL,Non-elitist
22,2.0,15.0,Non-elitist,Elitist,BFGS,Non-elitist,DE,PSO,Elitist,BFGS,Elitist,DE,PSO,BFGS,DE,MLSL,Elitist,PSO,PSO,Non-elitist,DE,Non-elitist
22,2.0,16.0,BFGS,Non-elitist,BFGS,DE,MLSL,MLSL,Elitist,MLSL,Elitist,Non-elitist,MLSL,MLSL,Non-elitist,Non-elitist,Elitist,PSO,BFGS,Elitist,BFGS,Non-elitist
22,2.0,17.0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,PSO,PSO,PSO,DE,BFGS,Elitist,DE,BFGS,Non-elitist
22,2.0,18.0,Elitist,BFGS,MLSL,BFGS,Elitist,BFGS,DE,BFGS,DE,MLSL,Non-elitist,PSO,MLSL,Non-elitist,Elitist,BFGS,MLSL,PSO,BFGS,Non-elitist
22,2.0,19.0,Elitist,BFGS,MLSL,BFGS,BFGS,MLSL,BFGS,PSO,Non-elitist,MLSL,BFGS,DE,MLSL,PSO,MLSL,BFGS,MLSL,PSO,BFGS,Non-elitist
22,3.0,0.0,PSO,PSO,BFGS,Non-elitist,Non-elitist,DE,MLSL,BFGS,MLSL,PSO,Non-elitist,DE,Non-elitist,BFGS,PSO,PSO,Non-elitist,PSO,DE,Non-elitist
22,3.0,1.0,BFGS,Non-elitist,Elitist,Elitist,BFGS,Non-elitist,PSO,MLSL,Non-elitist,DE,MLSL,PSO,Elitist,MLSL,BFGS,Elitist,Non-elitist,Elitist,DE,Non-elitist
