fid,iid,rep,best_budget
24,2.0,9.0,150
24,2.0,10.0,250
24,2.0,11.0,500
24,2.0,12.0,300
24,2.0,13.0,200
24,2.0,14.0,350
24,2.0,15.0,150
24,2.0,16.0,150
24,2.0,17.0,150
24,2.0,18.0,100
24,2.0,19.0,600
24,3.0,0.0,200
24,3.0,1.0,100
24,3.0,2.0,150
24,3.0,3.0,100
24,3.0,4.0,100
24,3.0,5.0,150
24,3.0,6.0,300
24,3.0,7.0,200
24,3.0,8.0,250
24,3.0,9.0,150
24,3.0,10.0,250
24,3.0,11.0,100
24,3.0,12.0,250
24,3.0,13.0,100
24,3.0,14.0,150
24,3.0,15.0,250
24,3.0,16.0,150
24,3.0,17.0,200
24,3.0,18.0,200
24,3.0,19.0,100
24,4.0,0.0,100
24,4.0,1.0,200
24,4.0,2.0,200
24,4.0,3.0,150
24,4.0,4.0,100
24,4.0,5.0,300
24,4.0,6.0,150
24,4.0,7.0,200
24,4.0,8.0,250
24,4.0,9.0,150
24,4.0,10.0,200
24,4.0,11.0,150
24,4.0,12.0,100
24,4.0,13.0,150
24,4.0,14.0,150
24,4.0,15.0,100
24,4.0,16.0,350
24,4.0,17.0,100
24,4.0,18.0,100
24,4.0,19.0,150
24,5.0,0.0,350
24,5.0,1.0,150
24,5.0,2.0,200
24,5.0,3.0,50
24,5.0,4.0,200
24,5.0,5.0,150
24,5.0,6.0,100
24,5.0,7.0,300
24,5.0,8.0,150
24,5.0,9.0,250
24,5.0,10.0,200
24,5.0,11.0,200
24,5.0,12.0,250
24,5.0,13.0,400
24,5.0,14.0,250
24,5.0,15.0,50
24,5.0,16.0,150
24,5.0,17.0,50
24,5.0,18.0,200
24,5.0,19.0,100
