fid,iid,rep,predicted_algo,precision,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
12.0,6.0,7.0,BFGS,915128478.8365943,915128478.8365943,283705.5743747124,11.2563764777,2213.4200906959,5.8562719027,4.1318151248
12.0,6.0,8.0,Non-elitist,1.0077929149,181149829.2362761,64873.7249447615,7.1712230352,392.2496863259,1.0077929149,64.3200224445
12.0,6.0,9.0,Non-elitist,2.8938470712,9.00753e-05,45722.6221439076,11.2465223304,6358.4881996932,2.8938470712,43.0234474942
12.0,6.0,10.0,Elitist,2.7068115472,5.0584205706,68682.8933512255,2.7068115472,17200.2578816632,1.5774122283,11.5264744609
12.0,6.0,11.0,Non-elitist,0.1011268686,73124450.68999466,38540.0763559152,11.4088746597,6613.1540134948,0.1011268686,15.8398298765
12.0,6.0,12.0,MLSL,12491.8571492224,0.120164962,42025.155397474,0.0122167908,12491.8571492224,11.1287042692,76.054934859
12.0,6.0,13.0,Non-elitist,0.2974200906,0.0001312837,104364.6190269126,11.4091723973,841.4755978475,0.2974200906,14.087871401
12.0,6.0,14.0,Non-elitist,10.5657009866,4699738777.203403,21834.1118297119,0.0396148313,2219.7809129827,10.5657009866,63.2483484315
12.0,6.0,15.0,PSO,30.9869986131,33.2121425784,13567.2158846414,5.8722833813,12977.8365293533,1.0136396244,30.9869986131
12.0,6.0,16.0,Elitist,2.923524778,0.0084177202,105155.0512120276,2.923524778,14283.6143214219,2.8101128313,24.5609906327
12.0,6.0,17.0,BFGS,1373288708.81492,1373288708.81492,222293.8546557871,0.1476073878,2464.1838312674,19.806980832,31.4831689547
12.0,6.0,18.0,PSO,86.0662794235,0.0027460582,148839.8242425206,9.8953535366,4959.7885609736,5.9900401725,86.0662794235
12.0,6.0,19.0,Elitist,0.4098106562,7.9356674212,16632.0644401859,0.4098106562,2935.1656194426,4.4845765703,5.277000876
12.0,7.0,0.0,Elitist,4.1594073433,312790147.78297067,216403.0474751934,4.1594073433,696.9049901735,31.6812821394,41.8972709135
12.0,7.0,1.0,PSO,20.8039844664,13060371806.925892,175958.1200010286,0.7384437942,1270.437805954,2.050557902,20.8039844664
12.0,7.0,2.0,BFGS,1.81e-08,1.81e-08,30694.2957329897,1.6337002581,391.0452516372,14.9817210549,44.9013992076
12.0,7.0,3.0,MLSL,1750.9531484818,1.5444e-06,32513.8545214386,5.7109928416,1750.9531484818,8.4320551528,8.2418396762
12.0,7.0,4.0,Elitist,0.4296585852,1.3422e-06,13165.903663249,0.4296585852,502.1388063429,0.5030178703,11.2075926714
12.0,7.0,5.0,Non-elitist,0.0371639755,2.25707415,59051.6028576686,0.1455966441,279.392557052,0.0371639755,458.7141417173
12.0,7.0,6.0,Elitist,2.6711382026,8.3562e-06,157563.0330761877,2.6711382026,21.9072765212,7.3512215518,10.1173000166
12.0,7.0,7.0,Elitist,0.3329376485,1.5563412826,121193.337140024,0.3329376485,1271.1373605103,10.0709807873,116.227184164
12.0,7.0,8.0,Elitist,11.5037619364,5e-10,36098.9922778313,11.5037619364,524.8749670261,11.2073466525,12.7628557066
12.0,7.0,9.0,Elitist,50.664954213,7.8e-09,49613.7387739988,50.664954213,12742.9694565162,14.8283327213,64.2936863286
12.0,7.0,10.0,MLSL,168.3993553517,0.2594844372,128028.4712248822,2.8016267078,168.3993553517,3.5301281321,16.1455482579
12.0,7.0,11.0,Non-elitist,5.8672256516,0.0003348409,76242.6118231865,9.7341497538,2186.3417856699,5.8672256516,26.8179126363
12.0,7.0,12.0,Elitist,50.6122742294,2e-10,69988.3542330875,50.6122742294,86219.3709417075,9.0827104729,8.1950709501
12.0,7.0,13.0,Non-elitist,0.0217397385,41354256.64303619,141878.3637912708,0.1030373666,115.3988428979,0.0217397385,17.0025645755
12.0,7.0,14.0,Non-elitist,47.1622127432,1.4507e-06,6503.9643629813,38.8187924937,268.8065852927,47.1622127432,7.2638316439
12.0,7.0,15.0,Elitist,5.6351081347,1.05e-08,45159.4213234848,5.6351081347,1759.3856504073,0.0142215743,56.022728093
12.0,7.0,16.0,Non-elitist,0.0025096872,1.53e-08,36684.5231477803,0.3003772474,583.874718142,0.0025096872,61.0052383836
12.0,7.0,17.0,Non-elitist,0.0190976583,5.304e-07,55693.7849825216,1.0639724613,1131.443341854,0.0190976583,34.9770032586
12.0,7.0,18.0,Elitist,0.2889820866,0.9163913759,81870.6594974066,0.2889820866,3828.1465364854,44.6657910984,9.0565016038
12.0,7.0,19.0,Elitist,30.100727402,4.319e-07,38441.2078065652,30.100727402,2307.4747125722,30.627698641,22.977981525
13.0,6.0,0.0,Non-elitist,0.2823991575,0.0007673778,63.914471429,1.2267300496,30.3876756027,0.2823991575,28.5931091452
13.0,6.0,1.0,BFGS,0.0008546835,0.0008546835,45.4047776435,6.9963778975,28.8671802715,0.0304404805,11.0694750021
13.0,6.0,2.0,BFGS,0.0007533125,0.0007533125,53.8072362613,7.3880743304,72.3858222578,0.4240420155,18.4424593686
13.0,6.0,3.0,BFGS,0.0007346902,0.0007346902,64.2628046991,4.3906330865,15.8187933382,0.8154419311,2.2279024965
13.0,6.0,4.0,BFGS,0.0008539213,0.0008539213,41.901235278,1.6048481779,40.1238479893,2.9642656614,0.7398203261
13.0,6.0,5.0,MLSL,11.8074264807,0.0005123339,37.4503459701,3.2846037419,11.8074264807,3.5206520973,2.5331513609
13.0,6.0,6.0,PSO,16.1340543038,0.0014524314,66.142048703,4.0584672076,49.6356820729,0.0002123806,16.1340543038
13.0,6.0,7.0,MLSL,31.2024833886,0.0007483614,34.5634501351,0.5958794821,31.2024833886,0.0981081522,8.6212130085
13.0,6.0,8.0,BFGS,0.0004478743,0.0004478743,71.9197383625,1.1249887124,47.0998029748,0.0871091467,2.7580844226
13.0,6.0,9.0,PSO,2.7004355215,0.0005680868,61.597043345,5.6997990571,55.8310958829,0.179727626,2.7004355215
13.0,6.0,10.0,Non-elitist,0.0070536485,0.0008953429,68.4946050016,22.5896500371,51.7914008941,0.0070536485,2.9378772753
13.0,6.0,11.0,BFGS,0.0005862973,0.0005862973,36.3122270629,4.1786804771,40.5233838193,0.5818027107,1.8793538492
13.0,6.0,12.0,BFGS,0.0005589201,0.0005589201,67.9338919909,13.0572124044,141.9096575594,0.1535840565,16.7580626303
13.0,6.0,13.0,PSO,2.236355905,0.0003358853,67.4142871083,3.3286576328,63.832285271,0.0858381236,2.236355905
13.0,6.0,14.0,BFGS,0.000574246,0.000574246,41.2610397963,1.2375113099,69.6561469109,0.5254050965,7.8023680101
13.0,6.0,15.0,Non-elitist,0.1333458617,0.0005814101,61.5492794578,3.9715821526,31.7351543289,0.1333458617,13.8038063404
13.0,6.0,16.0,PSO,1.1071824442,0.0005359531,53.2272062021,21.2691659691,13.6452186983,0.235004131,1.1071824442
13.0,6.0,17.0,BFGS,0.0006385282,0.0006385282,84.8353355391,0.5926997523,29.7103597574,14.64496998,19.0468150968
13.0,6.0,18.0,Non-elitist,1.6040954652,0.0007474332,67.6372875832,34.7933224125,33.8895090192,1.6040954652,2.1379401805
13.0,6.0,19.0,Elitist,0.7958802355,0.0009612639,31.1144187992,0.7958802355,29.0965188927,7.1273126288,1.2205562272
13.0,7.0,0.0,BFGS,0.0014022235,0.0014022235,65.8389226803,0.2731715376,65.6878284204,2.3078219593,26.7707849451
13.0,7.0,1.0,Elitist,0.3043572453,0.0007683492,36.5926390387,0.3043572453,12.224861234,0.1591338207,1.2447894922
13.0,7.0,2.0,BFGS,0.0006970997,0.0006970997,51.9616582116,7.2954828132,32.9566616105,6.2469070576,17.962233265
13.0,7.0,3.0,BFGS,0.0003402068,0.0003402068,49.9768674536,1.8828398451,39.4283415133,0.0002609707,2.1962289566
13.0,7.0,4.0,BFGS,0.0012361936,0.0012361936,70.6448019618,9.5585855756,21.5145385707,0.5821636968,4.4024617904
13.0,7.0,5.0,BFGS,0.0011659876,0.0011659876,67.3436890154,20.9771927181,43.5826999166,2.9357961158,19.8301682658
13.0,7.0,6.0,Non-elitist,0.0296939491,0.0022130737,62.6861300323,0.0044331669,25.7333561973,0.0296939491,4.4053942471
13.0,7.0,7.0,Non-elitist,0.0302849937,0.0008023577,33.2612520972,8.6848000303,17.2667184317,0.0302849937,13.3517406241
13.0,7.0,8.0,BFGS,0.0006181389,0.0006181389,30.1939631223,2.8684533047,28.2869177226,6.3242260337,2.4968571349
13.0,7.0,9.0,Non-elitist,0.2228829961,0.0007137181,63.1102585996,0.0189717586,147.3337012709,0.2228829961,5.6158463296
13.0,7.0,10.0,Non-elitist,4.3619349154,0.0014196119,76.3477503176,0.4141388586,19.4098007282,4.3619349154,5.439295835
13.0,7.0,11.0,BFGS,0.0012248159,0.0012248159,70.3803380359,5.3948258581,26.9108769905,1.0251092703,2.60193151
13.0,7.0,12.0,MLSL,64.4260807469,0.0016022883,49.8900146014,8.5054722906,64.4260807469,1.6384958953,2.868325367
13.0,7.0,13.0,PSO,2.2122945591,0.0013675443,105.6329016792,21.6341804326,32.6981460093,0.1273750097,2.2122945591
13.0,7.0,14.0,BFGS,0.0007167368,0.0007167368,46.9273807405,14.2719158495,142.5428639969,0.6706791514,4.8980253042
13.0,7.0,15.0,BFGS,0.00131824,0.00131824,48.0952953562,10.5454994966,35.658785388,0.2350885816,1.9502505216
13.0,7.0,16.0,Non-elitist,0.0230869682,0.0011333075,59.0548482612,2.7780358785,28.6282782075,0.0230869682,0.9152923796
13.0,7.0,17.0,BFGS,0.0007405991,0.0007405991,72.6502971642,5.0313660137,53.0664090837,7.9636474882,20.2965336517
13.0,7.0,18.0,BFGS,0.00081907,0.00081907,35.4163632982,1.1502736803,112.8638837257,1.0282065762,3.9689199544
13.0,7.0,19.0,PSO,0.7559196104,0.001475477,66.5281892368,44.7043298712,46.7255505269,0.0132813103,0.7559196104
14.0,6.0,0.0,BFGS,2.1161e-06,2.1161e-06,0.3206646724,8.25301e-05,0.1076802441,3.32173e-05,0.0005185346
14.0,6.0,1.0,BFGS,8.038e-07,8.038e-07,0.0426975581,0.0003678478,0.0460427446,5.62711e-05,0.00067702
14.0,6.0,2.0,BFGS,3.2923e-06,3.2923e-06,0.5024713528,0.0005607264,0.2027689851,8.8355e-06,0.0015223506
14.0,6.0,3.0,BFGS,2.7197e-06,2.7197e-06,0.0143374957,0.0001233829,0.1652297215,2.42068e-05,0.0006709531
14.0,6.0,4.0,BFGS,1.5288e-06,1.5288e-06,0.2235280986,0.0007125172,0.0190682955,0.0001053908,0.0016917472
14.0,6.0,5.0,Non-elitist,1.49193e-05,2.2849e-06,0.0757975921,0.0002395679,0.0686840753,1.49193e-05,0.0008958762
14.0,6.0,6.0,BFGS,1.3873e-06,1.3873e-06,0.3725237621,6.0399e-05,0.0977211694,4.8982e-06,0.0009170793
14.0,6.0,7.0,BFGS,2.429e-06,2.429e-06,0.1019784674,0.0002564816,0.2998923967,6.5939e-06,0.0043709913
14.0,6.0,8.0,Non-elitist,2.21268e-05,3.0431e-06,0.0653869045,0.0002439841,0.0491361144,2.21268e-05,0.0027091166
14.0,6.0,9.0,BFGS,2.0005e-06,2.0005e-06,0.1579899543,0.0004138565,0.0726509971,3.41348e-05,0.0048940257
14.0,6.0,10.0,BFGS,2.9956e-06,2.9956e-06,0.1298191107,5.94826e-05,0.267191444,8.6026e-06,0.0006972467
14.0,6.0,11.0,Non-elitist,8.4453e-06,1.268e-06,0.107497773,8.60997e-05,0.0572189741,8.4453e-06,0.0015448961
14.0,6.0,12.0,BFGS,8.976e-07,8.976e-07,0.0364390964,0.0011559284,0.0608169688,0.0001240363,0.001686536
14.0,6.0,13.0,Non-elitist,2.03236e-05,1.6264e-06,0.2801239555,4.91037e-05,0.0424243934,2.03236e-05,0.0015474668
14.0,6.0,14.0,BFGS,2.1067e-06,2.1067e-06,5.74389e-05,0.0003845891,0.0698998109,4.83094e-05,0.0010693738
14.0,6.0,15.0,Non-elitist,1.89172e-05,1.5179e-06,0.2984876967,4.85518e-05,0.0415361545,1.89172e-05,0.0047822476
14.0,6.0,16.0,BFGS,2.3301e-06,2.3301e-06,0.1233553316,6.11906e-05,0.1127699226,9.0979e-06,0.0006179897
14.0,6.0,17.0,BFGS,1.7267e-06,1.7267e-06,0.2795794967,7.25472e-05,0.1039524816,3.90361e-05,0.0026162833
14.0,6.0,18.0,Elitist,0.0004028893,1.057e-06,0.353314563,0.0004028893,0.042766575,0.0001496652,0.001975549
14.0,6.0,19.0,Non-elitist,3.97819e-05,2.4691e-06,0.0703927763,3.4382e-05,0.1449056586,3.97819e-05,0.0016800283
14.0,7.0,0.0,Non-elitist,1.25595e-05,7.892e-07,3.1978e-06,8.13187e-05,0.1135890285,1.25595e-05,0.000536898
14.0,7.0,1.0,Non-elitist,7.46946e-05,8.462e-07,0.0410072835,0.0001642728,0.0630271047,7.46946e-05,0.0070207559
14.0,7.0,2.0,Non-elitist,4.21224e-05,1.5181e-06,0.0340890204,0.0002749137,0.084437568,4.21224e-05,0.0015380468
14.0,7.0,3.0,Non-elitist,5.22647e-05,1.5874e-06,1.34334e-05,0.0001651864,0.0327254775,5.22647e-05,0.0023204655
14.0,7.0,4.0,BFGS,1.6686e-06,1.6686e-06,0.1640957779,0.0001829992,0.1787632545,1.76887e-05,0.0022052662
14.0,7.0,5.0,BFGS,3.4462e-06,3.4462e-06,2.43583e-05,0.0006865053,0.0641225115,1.11839e-05,0.005623106
14.0,7.0,6.0,Non-elitist,3.4911e-05,1.7353e-06,0.0021758569,0.0001870506,0.0819067874,3.4911e-05,0.0056711078
14.0,7.0,7.0,MLSL,0.0436978905,2.0197e-06,0.0014174109,4.51585e-05,0.0436978905,3.81249e-05,0.0022741749
14.0,7.0,8.0,Non-elitist,9.4846e-06,1.0455e-06,0.0006221631,0.0001399451,0.1003262474,9.4846e-06,0.0044214836
14.0,7.0,9.0,BFGS,2.8379e-06,2.8379e-06,0.0398958533,7.47982e-05,0.0696251848,1.15053e-05,0.0033956871
14.0,7.0,10.0,BFGS,2.5489e-06,2.5489e-06,5.6502e-06,0.0007593972,0.0725836857,3.1901e-06,0.0026431518
14.0,7.0,11.0,Non-elitist,8.3341e-06,1.5158e-06,0.0607509032,0.0006324647,0.0381880463,8.3341e-06,0.0048488917
14.0,7.0,12.0,BFGS,3.1384e-06,3.1384e-06,1.6885e-06,0.0002611813,0.1000717488,1.82646e-05,0.001994088
14.0,7.0,13.0,Non-elitist,5.27114e-05,2.1432e-06,0.0008337677,5.11243e-05,0.0920850075,5.27114e-05,0.0004469206
14.0,7.0,14.0,BFGS,2.7798e-06,2.7798e-06,7.73527e-05,0.0005124563,0.5215416956,3.08567e-05,0.0011264157
14.0,7.0,15.0,Non-elitist,7.76013e-05,7.474e-07,0.3019173073,7.24697e-05,0.0863358149,7.76013e-05,0.0031085982
14.0,7.0,16.0,Non-elitist,2.19503e-05,1.5371e-06,3.5272e-06,0.0001106058,0.042213963,2.19503e-05,0.0011229393
14.0,7.0,17.0,Non-elitist,9.6218e-06,2.3295e-06,0.0003452284,3.06809e-05,0.1254234614,9.6218e-06,0.0021215805
14.0,7.0,18.0,BFGS,2.8193e-06,2.8193e-06,3.2656e-06,0.0003961186,0.0575135143,7.97374e-05,0.0011052011
14.0,7.0,19.0,BFGS,1.1945e-06,1.1945e-06,0.0006525242,1.84651e-05,0.0538031609,1.1387e-05,0.0006004571
15.0,6.0,0.0,BFGS,41.7881086565,41.7881086565,20.7949840353,29.4258286792,20.9238896893,1.989927422,9.9655867054
15.0,6.0,1.0,Non-elitist,4.9747904514,253.705738448,26.5640376782,19.4438380424,35.2606184306,4.9747904514,5.1360935987
15.0,6.0,2.0,BFGS,177.0988792414,177.0988792414,14.5514475433,22.5895452254,43.839048031,2.9848776632,6.6671718646
15.0,6.0,3.0,BFGS,376.7575997674,376.7575997674,14.2534701845,3.979836309,34.519821839,6.9675007546,2.1750750313
15.0,6.0,4.0,Non-elitist,3.9256e-06,87.5551072051,20.3343110166,2.9848772273,40.6326392323,3.9256e-06,3.7179477396
15.0,6.0,5.0,Non-elitist,5.9697498202,276.5752633035,21.5167439319,5.3418467601,44.5134231574,5.9697498202,6.1543183083
15.0,6.0,6.0,Non-elitist,1.9899181255,802.3956204059,11.1679715657,8.9546214384,22.7814364704,1.9899181255,7.6094140343
15.0,6.0,7.0,Non-elitist,18.9373566789,645.6625081495,20.4273086806,17.9091619073,10.8830978769,18.9373566789,10.0021333355
15.0,6.0,8.0,Non-elitist,4.9747918312,1081.4028568793,23.1479238502,12.0567468141,32.1339323757,4.9747918312,17.2910518926
15.0,6.0,9.0,BFGS,714.7934590403,714.7934590403,11.9960878449,9.9495602994,12.8711886689,6.964711155,7.2785660891
15.0,6.0,10.0,Non-elitist,9.9495805939,162.7891105553,28.4950683553,18.9285383032,24.9560478729,9.9495805939,8.1022354941
15.0,6.0,11.0,BFGS,100.4895194404,100.4895194404,14.9355131734,11.9394784329,29.4477848589,1.9899182046,11.0204172809
15.0,6.0,12.0,Non-elitist,7.9596729074,228.8319730675,13.4845258228,18.5441831777,22.2577659706,7.9596729074,9.0586202223
15.0,6.0,13.0,BFGS,54.7223582161,54.7223582161,8.7294130776,8.9546214383,18.2079649354,4.9747954809,11.698309011
15.0,6.0,14.0,BFGS,515.7305681768,515.7305681768,20.3752711388,13.9293914893,23.7114262471,5.9697524755,15.1885090951
15.0,6.0,15.0,BFGS,820.7397617115,820.7397617115,28.6378993831,17.90922268,28.9426219289,5.969897905,5.9800638704
15.0,6.0,16.0,Non-elitist,14.9243872716,586.5243065738,29.016206184,5.9697493182,38.8799209863,14.9243872716,9.5909118539
15.0,6.0,17.0,Non-elitist,0.9949590724,336.2653142143,21.056662281,6.9647083673,38.5732505863,0.9949590724,6.3879627285
15.0,6.0,18.0,BFGS,138.2947388269,138.2947388269,27.8946070962,12.9344384017,19.7881956941,5.9703617568,8.0699512642
15.0,6.0,19.0,PSO,21.3354059352,379.0633508242,23.7411789444,4.9747952869,28.1380909489,1.9900709344,21.3354059352
15.0,7.0,0.0,BFGS,54.7223582161,54.7223582161,13.1554973551,5.9698464215,12.7218168404,6.9647083947,3.2122435225
15.0,7.0,1.0,PSO,4.5313818045,63.6765920386,29.8107293668,1.9899181237,44.4749278184,0.9954730605,4.5313818045
15.0,7.0,2.0,MLSL,41.4694577862,435.7732426041,24.1991692907,24.3404630238,41.4694577862,2.9849468154,6.5210736331
15.0,7.0,3.0,BFGS,154.2146138257,154.2146138257,13.0477475958,10.9446708971,31.6072654671,3.9798382557,2.1310627179
15.0,7.0,4.0,BFGS,45.7675522314,45.7675522314,26.2443167683,5.9697493066,26.6230775852,12.934462155,5.1389551429
15.0,7.0,5.0,BFGS,279.6632102304,279.6632102304,22.9303730086,4.9747903446,40.6343476919,2.985147286,3.0081834713
15.0,7.0,6.0,BFGS,424.827725541,424.827725541,21.0160812839,4.9747908596,38.7448247759,9.9496508151,4.6342251397
15.0,7.0,7.0,Non-elitist,2.0043077543,25.8688242878,16.2578669162,16.9142028498,25.3251604245,2.0043077543,1.7394994721
15.0,7.0,8.0,BFGS,46.7627160317,46.7627160317,11.167713062,24.0701025303,28.9752693376,12.9464466033,20.0264885215
15.0,7.0,9.0,BFGS,378.2743845811,378.2743845811,23.5489651935,4.9747902494,36.2851666554,1.9899193741,18.4475216557
15.0,7.0,10.0,BFGS,371.0800618294,371.0800618294,20.465004288,23.5246262529,28.8014161101,18.9041820636,2.2971558881
15.0,7.0,11.0,BFGS,244.0830802966,244.0830802966,22.5899082792,14.924357443,42.1861787079,9.4920499963,9.3348068232
15.0,7.0,12.0,BFGS,183.0598739231,183.0598739231,21.7969281964,9.9495804967,14.8866837966,16.5196923471,9.0596846968
15.0,7.0,13.0,BFGS,1703.5561007374,1703.5561007374,16.1533847367,4.9747952872,28.2760852816,9.9495806618,7.6864039243
15.0,7.0,14.0,BFGS,249.3773226609,249.3773226609,19.2217321572,14.9243505551,28.2874903287,6.9653360738,8.3916625649
15.0,7.0,15.0,BFGS,559.2084147493,559.2084147493,13.8307645906,15.9193097479,30.9291006053,2.9849472771,5.0027954651
15.0,7.0,16.0,BFGS,360.1563575416,360.1563575416,30.7151629632,22.8839521543,24.3345200755,10.944569768,17.6175179559
15.0,7.0,17.0,PSO,8.4721454887,257.6873248334,13.3637193172,7.9596683671,20.9025301082,7.5476385652,8.4721454887
15.0,7.0,18.0,Elitist,4.9747902476,268.6255001675,29.085586589,4.9747902476,28.4744336007,5.9697538957,14.9757981241
15.0,7.0,19.0,PSO,5.054433847,174.1085439125,31.7307115672,9.9495805097,28.9262928158,2.9859396018,5.054433847
16.0,6.0,0.0,Non-elitist,1.262781185,70.2091284633,9.9556460627,0.0393284198,1.2459634059,1.262781185,1.6791666524
16.0,6.0,1.0,Non-elitist,2.5392212428,39.4884275535,2.4937645196,4.1984544284,3.5533588971,2.5392212428,0.0959275527
16.0,6.0,2.0,Non-elitist,0.3298281348,127.4855261951,3.0240511543,23.4053577072,2.9464142887,0.3298281348,0.9913105485
16.0,6.0,3.0,Non-elitist,0.4999135283,9.9334409309,8.8693704086,8.4169562288,7.0505932695,0.4999135283,3.1892300354
16.0,6.0,4.0,Non-elitist,0.3008283238,44.3699919558,6.9390520038,2.4210141439,9.1679993119,0.3008283238,0.9383778423
16.0,6.0,5.0,Non-elitist,0.0152117925,43.3772544614,4.3485837238,12.4309511224,5.9654585081,0.0152117925,0.6667311205
16.0,6.0,6.0,Non-elitist,0.0131747045,26.894598642,4.1240410865,1.0714507684,4.0256834574,0.0131747045,2.279952565
16.0,6.0,7.0,Non-elitist,0.0014858593,56.2781070596,4.3128499499,0.1476383751,7.3851562074,0.0014858593,3.6396260688
16.0,6.0,8.0,Non-elitist,8.8855139391,9.7915388479,4.9762077635,1.1955170567,6.6613774455,8.8855139391,0.7710875598
16.0,6.0,9.0,Non-elitist,3.2052319941,41.007740683,6.1216782106,1.4094937258,5.0721397161,3.2052319941,4.1247389008
16.0,6.0,10.0,Non-elitist,0.7144362942,75.7096623834,8.381783953,29.1693237552,7.6673685138,0.7144362942,0.9055532595
16.0,6.0,11.0,Non-elitist,2.181e-06,50.977284163,5.1526774278,7.690780602,3.2517081891,2.181e-06,6.0250349015
16.0,6.0,12.0,Non-elitist,1.2782456962,52.3210027053,8.4530288549,0.9204004135,4.9671752869,1.2782456962,2.6485087664
16.0,6.0,13.0,Non-elitist,2.9026378841,48.6076342602,4.2829127763,2.3835196812,3.4529189683,2.9026378841,4.8861843834
16.0,6.0,14.0,Non-elitist,0.6704218586,76.1557338269,5.3249087942,0.0024380968,9.4915966923,0.6704218586,0.0317378942
16.0,6.0,15.0,Non-elitist,2.3895561632,101.9240604999,10.4715353484,4.6910300274,6.198287994,2.3895561632,0.7280935513
16.0,6.0,16.0,Non-elitist,3.1447588251,48.3722575683,5.898579849,13.762710547,2.3323200154,3.1447588251,1.1802511516
16.0,6.0,17.0,Non-elitist,0.0199272247,93.0995838298,6.9732484168,10.3817591516,4.6596530799,0.0199272247,0.388099246
16.0,6.0,18.0,Non-elitist,0.372005238,61.8341298841,10.6582852042,19.7057596671,11.9257507795,0.372005238,5.7831464052
16.0,6.0,19.0,Non-elitist,0.2805030838,66.5132564508,7.6898436669,0.7535677853,5.1760156948,0.2805030838,5.5548217974
16.0,7.0,0.0,Non-elitist,0.0185202288,19.9787178832,8.3832944777,1.0266390055,3.2222097003,0.0185202288,0.0524195361
16.0,7.0,1.0,Non-elitist,0.2219214596,95.3192476285,3.8615918292,10.9570504295,5.3473423782,0.2219214596,0.2828850415
16.0,7.0,2.0,MLSL,3.6643121181,154.1292189721,7.6522572568,1.1545812273,3.6643121181,0.0184378857,2.7889326934
16.0,7.0,3.0,Non-elitist,0.0111458101,19.1985507971,6.5533811622,4.6766463305,5.2614848912,0.0111458101,1.728788069
16.0,7.0,4.0,Non-elitist,0.3410383025,102.5163697182,8.5745906853,14.3450509203,6.8083442636,0.3410383025,0.0045115284
16.0,7.0,5.0,Non-elitist,1.096e-06,22.1171902654,4.1324717356,7.6799536776,3.7234902694,1.096e-06,0.0117468617
16.0,7.0,6.0,Non-elitist,4.7446e-06,86.6287813727,7.0501125042,0.0956647623,6.6019661569,4.7446e-06,0.5376565019
16.0,7.0,7.0,Non-elitist,0.0081267724,56.2916916756,8.6595843163,13.5678026372,1.6379689778,0.0081267724,0.3012969663
16.0,7.0,8.0,Non-elitist,0.4726032426,93.6696118568,5.8100698439,16.2811679558,6.9764044035,0.4726032426,5.4771081968
16.0,7.0,9.0,Non-elitist,0.0002402551,70.0366617569,6.958259691,8.4219864808,5.3393925044,0.0002402551,1.6902380032
16.0,7.0,10.0,Non-elitist,0.5134787072,48.3426767775,4.4958747762,13.3365872997,10.0019269047,0.5134787072,2.2534242806
16.0,7.0,11.0,Non-elitist,0.5697720343,135.6111027107,11.9707842156,5.7162522963,7.1103085657,0.5697720343,0.077696952
16.0,7.0,12.0,Non-elitist,1.6915808176,90.4284440819,6.0206596939,7.5340314865,2.6122639136,1.6915808176,0.349499516
16.0,7.0,13.0,Non-elitist,0.1376530736,63.4798146138,5.6484093232,16.5773896824,5.4919462706,0.1376530736,1.386681288
16.0,7.0,14.0,Non-elitist,0.1489992631,96.8168923436,4.3397767303,14.3460242513,5.8993970155,0.1489992631,1.2951989609
16.0,7.0,15.0,Non-elitist,0.7353626141,31.0096860557,7.4927311257,12.2724362136,4.8891960543,0.7353626141,0.9433660644
16.0,7.0,16.0,Non-elitist,0.3374947236,14.9709102726,9.6500114342,3.7612321049,4.9675142976,0.3374947236,0.2357721642
16.0,7.0,17.0,Non-elitist,0.0107605244,43.9726396036,3.6177867433,0.2416544448,6.9420533617,0.0107605244,0.1962120374
16.0,7.0,18.0,Non-elitist,0.3128301754,107.7294443178,6.8761654849,0.1164312837,4.3646180753,0.3128301754,2.7840462138
16.0,7.0,19.0,Non-elitist,0.3022969973,43.2659340638,6.6144090288,13.1549584812,7.9215058575,0.3022969973,0.5071174104
17.0,6.0,0.0,Non-elitist,0.211423812,5.0605251572,0.8287736745,0.0022901715,3.9123355529,0.211423812,0.0133339733
17.0,6.0,1.0,Non-elitist,0.1880280377,17.9199118365,1.6143099316,0.7987282436,2.2679812083,0.1880280377,0.2749014462
17.0,6.0,2.0,Non-elitist,2.5098962606,7.6493705777,0.6909033189,1.1599222879,2.0662621539,2.5098962606,0.290067509
17.0,6.0,3.0,Non-elitist,0.002368363,14.7378761442,1.5208709691,0.029941717,2.6117701413,0.002368363,0.1386955625
17.0,6.0,4.0,Non-elitist,0.0450331134,12.3316390442,0.8426803621,0.007611448,1.8764638148,0.0450331134,0.0427792173
17.0,6.0,5.0,Non-elitist,0.0096324995,21.8937008563,2.3083789732,0.0455900082,2.3832695764,0.0096324995,0.1865414488
17.0,6.0,6.0,Non-elitist,0.0003569469,8.9224793579,0.7487860667,0.0025562203,2.8642233545,0.0003569469,0.3857828339
17.0,6.0,7.0,Non-elitist,0.0159056558,11.5581782146,0.9213663653,0.0035189996,2.3887617045,0.0159056558,0.1047255165
17.0,6.0,8.0,Non-elitist,0.000559456,10.8357703008,1.5223015806,1.1224384379,2.5990411674,0.000559456,0.0475557181
17.0,6.0,9.0,Non-elitist,0.0017555538,15.8012340044,0.4785558743,1.0355400739,2.8747071967,0.0017555538,1.131483638
17.0,6.0,10.0,BFGS,11.4701820896,11.4701820896,0.5359395412,3.2120158671,1.1127108189,0.0140817303,0.0454430981
17.0,6.0,11.0,Non-elitist,0.0268916417,10.9917346272,1.1589125765,0.2840873712,2.3171087266,0.0268916417,0.066376265
17.0,6.0,12.0,BFGS,6.3657826433,6.3657826433,1.4213484147,0.0140186674,2.8404785308,0.0990576165,0.3883098066
17.0,6.0,13.0,Non-elitist,0.1892724319,30.8459050621,0.6309869867,0.4824506419,2.5594219005,0.1892724319,0.0316899455
