fid,iid,rep,budget,best_precision
23,3,0,900,0.0876196314540265
23,3,0,950,0.1077628565515305
23,3,0,1000,0.2373890518168497
23,3,1,50,0.004655841782833
23,3,1,100,0.004655841782833
23,3,1,150,0.004655841782833
23,3,1,200,0.004655841782833
23,3,1,250,0.004655841782833
23,3,1,300,0.004655841782833
23,3,1,350,0.004655841782833
23,3,1,400,0.004655841782833
23,3,1,450,0.004655841782833
23,3,1,500,0.004655841782833
23,3,1,550,0.004655841782833
23,3,1,600,0.004655841782833
23,3,1,650,0.0004923941056711
23,3,1,700,0.003185739841736
23,3,1,750,0.004655841782833
23,3,1,800,0.0042571106803957
23,3,1,850,0.004655841782833
23,3,1,900,0.0046039305830572
23,3,1,950,0.0030614627610723
23,3,1,1000,0.004655841782833
23,3,2,50,0.2183074274979753
23,3,2,100,0.0169286498744344
23,3,2,150,0.1969233985596269
23,3,2,200,0.2927221614716673
23,3,2,250,0.0752700870421944
23,3,2,300,0.1677227028713432
23,3,2,350,0.2503860568356718
23,3,2,400,0.3000673733479689
23,3,2,450,0.0758371680681127
23,3,2,500,0.1221076614556898
23,3,2,550,0.1884866897121197
23,3,2,600,0.1772527908542667
23,3,2,650,0.1988482511238128
23,3,2,700,0.1698285795771842
23,3,2,750,0.1596535840806798
23,3,2,800,0.2000727315482159
23,3,2,850,0.3389165749289179
23,3,2,900,0.2626714766791148
23,3,2,950,0.4637229175635223
23,3,2,1000,0.4790930919840968
23,3,3,50,0.2039250994561394
23,3,3,100,0.0429735831471054
23,3,3,150,0.1571854935508137
23,3,3,200,0.0909533363388995
23,3,3,250,0.1334931829933425
23,3,3,300,0.2181743313323566
23,3,3,350,0.0454418931808343
23,3,3,400,0.1657299540584639
23,3,3,450,0.0313194481733046
23,3,3,500,0.2632306928845863
23,3,3,550,0.2514203016698987
23,3,3,600,0.1334931829933425
23,3,3,650,0.1334931829933425
23,3,3,700,0.1510348848699206
23,3,3,750,0.0931399289703344
23,3,3,800,0.2632306928845863
23,3,3,850,0.2632306928845863
23,3,3,900,0.2632306928845863
23,3,3,950,0.2475265905070935
23,3,3,1000,0.2632306928845863
23,3,4,50,0.1136010428317722
23,3,4,100,0.1136010428317722
23,3,4,150,0.1136010428317722
23,3,4,200,0.1136010428317722
23,3,4,250,0.0799343016973984
23,3,4,300,0.1136010428317722
23,3,4,350,0.104511790808586
23,3,4,400,0.1136010428317722
23,3,4,450,0.0844199943510394
23,3,4,500,0.1136010428317722
23,3,4,550,0.056069610049221
23,3,4,600,0.0441195461877896
23,3,4,650,0.1136010428317722
23,3,4,700,0.1136010428317722
23,3,4,750,0.1136010428317722
23,3,4,800,0.1136010428317722
23,3,4,850,0.1136010428317722
23,3,4,900,0.1134723006254372
23,3,4,950,0.1136010428317722
23,3,4,1000,0.1136010428317722
23,3,5,50,0.0379217458539858
23,3,5,100,0.2580589943936625
23,3,5,150,0.1789368505426689
23,3,5,200,0.2795568769725715
23,3,5,250,0.0594359116853593
23,3,5,300,0.055655781321096
23,3,5,350,0.2765388575729738
23,3,5,400,0.2515283436389495
23,3,5,450,0.2009109471468498
23,3,5,500,0.2871738468184802
23,3,5,550,0.1367666471762425
23,3,5,600,0.2176146711027741
23,3,5,650,0.2302800401593438
23,3,5,700,0.2875319131115884
23,3,5,750,0.2502936284398718
23,3,5,800,0.2569635114191467
23,3,5,850,0.2706812756445687
23,3,5,900,0.2875887958123487
23,3,5,950,0.2897649114517115
23,3,5,1000,0.2897649114517115
23,3,6,50,0.0354056654409547
23,3,6,100,0.0354056654409547
23,3,6,150,0.0354056654409547
23,3,6,200,0.0354056654409547
23,3,6,250,0.0354056654409547
23,3,6,300,0.0354056654409547
23,3,6,350,0.0354056654409547
23,3,6,400,0.0354056654409547
23,3,6,450,0.0354056654409547
23,3,6,500,0.0354056654409547
23,3,6,550,0.0354056654409547
23,3,6,600,0.0354056654409547
23,3,6,650,0.0354056654409547
23,3,6,700,0.0354056654409547
23,3,6,750,0.0354056654409547
23,3,6,800,0.0349421039729405
23,3,6,850,0.0354056654409547
23,3,6,900,0.0354056654409547
23,3,6,950,0.0354056654409547
23,3,6,1000,0.0354056654409547
23,3,7,50,0.0297604979730295
23,3,7,100,0.0297604979730295
23,3,7,150,0.0297604979730295
23,3,7,200,0.0297604979730295
23,3,7,250,0.0297604979730295
23,3,7,300,0.0297604979730295
23,3,7,350,0.0297604979730295
23,3,7,400,0.0247510478527957
23,3,7,450,0.0297604979730295
23,3,7,500,0.0297604979730295
23,3,7,550,0.0297604979730295
23,3,7,600,0.0274224198969389
23,3,7,650,0.0283830194911082
23,3,7,700,0.0261761820608326
23,3,7,750,0.0272902366969972
23,3,7,800,0.0297604979730295
23,3,7,850,0.0297604979730295
23,3,7,900,0.0289635341665932
23,3,7,950,0.0294046508958827
23,3,7,1000,0.0297604979730295
23,3,8,50,0.1389464399576057
23,3,8,100,0.0362144786895863
23,3,8,150,0.1474277777265758
23,3,8,200,0.1327358574628846
23,3,8,250,0.011794600358446
23,3,8,300,0.0818821829075576
23,3,8,350,0.1016459402991348
23,3,8,400,0.0208309110465766
23,3,8,450,0.1474277777265758
23,3,8,500,0.1474277777265758
23,3,8,550,0.0214723890795663
23,3,8,600,0.1196091403813071
23,3,8,650,0.0893640076658318
23,3,8,700,0.1245630249390881
23,3,8,750,0.04773127297792
23,3,8,800,0.0919138653582842
23,3,8,850,0.139671808712432
23,3,8,900,0.1114060730507035
23,3,8,950,0.1474277777265758
23,3,8,1000,0.1474277777265758
23,3,9,50,0.1613991967245543
23,3,9,100,0.1887202302927722
23,3,9,150,0.1151197831184053
23,3,9,200,0.10602760927282
23,3,9,250,0.1653674757804742
23,3,9,300,0.1624577963561085
23,3,9,350,0.1433385240491287
23,3,9,400,0.0658420658226514
23,3,9,450,0.0519421278974301
23,3,9,500,0.1421993651512263
23,3,9,550,0.0453298411791652
23,3,9,600,0.1887202302927722
23,3,9,650,0.1141019680644351
23,3,9,700,0.0681848337091332
23,3,9,750,0.021555321869177
23,3,9,800,0.0580871884726313
23,3,9,850,0.0859656749951122
23,3,9,900,0.0897262590222872
23,3,9,950,0.1357481442196
23,3,9,1000,0.1887202302927722
23,3,10,50,0.0434368214776706
23,3,10,100,0.0434368214776706
23,3,10,150,0.0434368214776706
23,3,10,200,0.0434368214776706
23,3,10,250,0.0434368214776706
23,3,10,300,0.0434368214776706
23,3,10,350,0.0434368214776706
23,3,10,400,0.0434368214776706
23,3,10,450,0.0434368214776706
23,3,10,500,0.0434368214776706
23,3,10,550,0.0434368214776706
23,3,10,600,0.0434368214776706
23,3,10,650,0.0434368214776706
23,3,10,700,0.0434368214776706
23,3,10,750,0.0434368214776706
23,3,10,800,0.0434368214776706
23,3,10,850,0.0226290897340979
23,3,10,900,0.0357764941912766
23,3,10,950,0.0434368214776706
23,3,10,1000,0.0434368214776706
23,3,11,50,0.270695437229207
23,3,11,100,0.1526036612972939
23,3,11,150,0.0485158401120901
23,3,11,200,0.1142926487642352
23,3,11,250,0.2079455164524507
23,3,11,300,0.2206012995092129
23,3,11,350,0.1928452150412545
23,3,11,400,0.1393864807133668
23,3,11,450,0.1205253499490838
23,3,11,500,0.0135075438835295
23,3,11,550,0.2545206201991845
23,3,11,600,0.1484166536813905
23,3,11,650,0.2545817155945292
23,3,11,700,0.0242163462946471
23,3,11,750,0.1059226465913251
23,3,11,800,0.1183028502619491
23,3,11,850,0.250750954129782
23,3,11,900,0.2535860983086554
23,3,11,950,0.2593296258259581
23,3,11,1000,0.270695437229207
23,3,12,50,0.0324786109519761
23,3,12,100,0.0324786109519761
23,3,12,150,0.0324786109519761
23,3,12,200,0.0324786109519761
23,3,12,250,0.0324786109519761
23,3,12,300,0.0324786109519761
23,3,12,350,0.0119223456856687
23,3,12,400,0.0324786109519761
23,3,12,450,0.0324786109519761
23,3,12,500,0.0324786109519761
23,3,12,550,0.0324786109519761
23,3,12,600,0.0324786109519761
23,3,12,650,0.0324786109519761
23,3,12,700,0.0324786109519761
23,3,12,750,0.0324786109519761
23,3,12,800,0.0324786109519761
23,3,12,850,0.030981305120516
23,3,12,900,0.0324786109519761
23,3,12,950,0.0324786109519761
23,3,12,1000,0.0324786109519761
23,3,13,50,0.2280706708689491
23,3,13,100,0.0351156526972251
23,3,13,150,0.2622820076002306
23,3,13,200,0.0368918436962874
23,3,13,250,0.1645135293403035
23,3,13,300,0.2470043004894482
23,3,13,350,0.169601738962971
23,3,13,400,0.1716524417133556
23,3,13,450,0.2999628361217359
23,3,13,500,0.3141799446289881
23,3,13,550,0.1508240156699253
23,3,13,600,0.0529956541707074
23,3,13,650,0.1721149190993891
23,3,13,700,0.1406077853711446
23,3,13,750,0.1695322279809682
23,3,13,800,0.1665025164563076
23,3,13,850,0.0599280107772335
23,3,13,900,0.2345173259853606
23,3,13,950,0.3267302755859692
23,3,13,1000,0.3267302755859692
23,3,14,50,0.0797560375544868
23,3,14,100,0.0576378384735067
23,3,14,150,0.1661955278864463
23,3,14,200,0.1563703937352329
23,3,14,250,0.1000536438831836
23,3,14,300,0.1391095953894404
23,3,14,350,0.0525514586637241
23,3,14,400,0.1692370538372881
23,3,14,450,0.1197048335228945
23,3,14,500,0.2492491175155683
23,3,14,550,0.1942027370266888
23,3,14,600,0.1201239542743538
23,3,14,650,0.1881602808069004
23,3,14,700,0.0711161195108866
23,3,14,750,0.0653173082861962
23,3,14,800,0.1885393746687688
23,3,14,850,0.14145752260353
23,3,14,900,0.1530538840487773
23,3,14,950,0.2492491175155683
23,3,14,1000,0.2492491175155683
23,3,15,50,0.1477853791076734
23,3,15,100,0.3489741140004939
23,3,15,150,0.0421386007157023
23,3,15,200,0.0857940873978771
23,3,15,250,0.0542517003393965
23,3,15,300,0.2340616685807288
23,3,15,350,0.1629897213696656
23,3,15,400,0.2734009028810942
23,3,15,450,0.0821334255553557
23,3,15,500,0.1588256269570851
23,3,15,550,0.2457873886062633
23,3,15,600,0.3459676596716104
23,3,15,650,0.1243601578933666
23,3,15,700,0.1288717005067553
23,3,15,750,0.1215109473589398
23,3,15,800,0.2800472906741158
23,3,15,850,0.3257740915950576
23,3,15,900,0.4652254463073297
23,3,15,950,0.3444410659624157
23,3,15,1000,0.5119652351544708
23,3,16,50,0.1136844201718033
23,3,16,100,0.2117434200014007
23,3,16,150,0.253889084872115
23,3,16,200,0.1695415876513394
23,3,16,250,0.136912210786278
23,3,16,300,0.3004270227958298
23,3,16,350,0.2730657820935407
23,3,16,400,0.2194350253547191
23,3,16,450,0.3463046558635899
23,3,16,500,0.2956799416001953
23,3,16,550,0.2506495799071744
23,3,16,600,0.1217138755552203
23,3,16,650,0.129041820868856
23,3,16,700,0.1001571315664822
23,3,16,750,0.267831062606099
23,3,16,800,0.1573329910349465
23,3,16,850,0.1809411986692595
23,3,16,900,0.1718961577931003
23,3,16,950,0.2433805842095134
23,3,16,1000,0.3685275192415991
23,3,17,50,0.0043599364310953
23,3,17,100,0.0751138187948771
23,3,17,150,0.0751138187948771
23,3,17,200,0.0339491996469186
23,3,17,250,0.0731398493548922
23,3,17,300,0.0751138187948771
23,3,17,350,0.0746812385060136
23,3,17,400,0.0751138187948771
23,3,17,450,0.0707703556148954
23,3,17,500,0.0751138187948771
23,3,17,550,0.0751138187948771
23,3,17,600,0.0716119736878758
23,3,17,650,0.0169732967397542
23,3,17,700,0.0751138187948771
23,3,17,750,0.0390744811957406
23,3,17,800,0.0445451740955739
23,3,17,850,0.0751138187948771
23,3,17,900,0.0367468819538046
23,3,17,950,0.0751138187948771
23,3,17,1000,0.0751138187948771
23,3,18,50,0.0661038095740654
23,3,18,100,0.0134592187249076
23,3,18,150,0.0661038095740654
23,3,18,200,0.0661038095740654
23,3,18,250,0.0661038095740654
23,3,18,300,0.0661038095740654
23,3,18,350,0.0661038095740654
23,3,18,400,0.0661038095740654
23,3,18,450,0.0330848060333857
23,3,18,500,0.0661038095740654
23,3,18,550,0.0365010534330932
23,3,18,600,0.0290487476352205
23,3,18,650,0.0661038095740654
23,3,18,700,0.0351405797901026
23,3,18,750,0.0562776411099922
23,3,18,800,0.0651080407604613
23,3,18,850,0.0661038095740654
23,3,18,900,0.0661038095740654
23,3,18,950,0.0642939569849399
23,3,18,1000,0.0661038095740654
23,3,19,50,0.0206020958021914
23,3,19,100,0.1240505216753452
23,3,19,150,0.0565970260231764
23,3,19,200,0.1701646982142327
23,3,19,250,0.2086541356941343
23,3,19,300,0.1582726581578632
23,3,19,350,0.1324385256978758
23,3,19,400,0.0514495840084281
23,3,19,450,0.2061533329703523
23,3,19,500,0.1047102022186503
23,3,19,550,0.0469087519219298
23,3,19,600,0.1537083982691464
23,3,19,650,0.306605460096198
23,3,19,700,0.2119390146700025
23,3,19,750,0.2827889943808965
23,3,19,800,0.2583485839682861
23,3,19,850,0.1514115232687509
23,3,19,900,0.2658009099797244
23,3,19,950,0.4002094493102697
23,3,19,1000,0.4204807467539763
23,4,0,50,0.1295356296599697
23,4,0,100,0.1570742258157562
23,4,0,150,0.1914106802094057
23,4,0,200,0.2134119440596664
23,4,0,250,0.0451577524697096
23,4,0,300,0.0514339148108654
23,4,0,350,0.194829396114753
23,4,0,400,0.2134119440596664
23,4,0,450,0.0245653793442661
23,4,0,500,0.1721569454708181
23,4,0,550,0.1721569454708181
23,4,0,600,0.0451576787535165
23,4,0,650,0.15730780142887
23,4,0,700,0.0869330018415674
23,4,0,750,0.1721569454708181
23,4,0,800,0.2134119440596664
23,4,0,850,0.1802272980620045
23,4,0,900,0.0936149506912806
23,4,0,950,0.1256226323048835
23,4,0,1000,0.2134119440596664
23,4,1,50,0.1390424614503934
23,4,1,100,0.114593174108149
23,4,1,150,0.2035825184319487
23,4,1,200,0.211035448120128
23,4,1,250,0.2598824621268195
23,4,1,300,0.2174547286081574
23,4,1,350,0.3238237665006643
23,4,1,400,0.1599884599699477
23,4,1,450,0.1857267998158944
23,4,1,500,0.1485072360145066
23,4,1,550,0.2153405874815509
23,4,1,600,0.1245987714046696
23,4,1,650,0.1936370569373832
23,4,1,700,0.4322201956392404
23,4,1,750,0.2461264066811195
23,4,1,800,0.23187274727745
23,4,1,850,0.3238930787022321
23,4,1,900,0.3671677163962294
23,4,1,950,0.4058102221465961
23,4,1,1000,0.4629745711160396
23,4,2,50,0.0345790178406301
23,4,2,100,0.1501269973702223
23,4,2,150,0.1862648591614422
23,4,2,200,0.2296940341208859
23,4,2,250,0.2021798740443155
23,4,2,300,0.1447935072463783
23,4,2,350,0.1558811866799422
23,4,2,400,0.2296940341208859
23,4,2,450,0.2296940341208859
23,4,2,500,0.14375867016619
23,4,2,550,0.1098601965866852
23,4,2,600,0.2296940341208859
23,4,2,650,0.2080286002270353
23,4,2,700,0.2296940341208859
23,4,2,750,0.2296940341208859
23,4,2,800,0.187092719246764
23,4,2,850,0.1816310715310616
23,4,2,900,0.2296940341208859
23,4,2,950,0.2296940341208859
23,4,2,1000,0.2296940341208859
23,4,3,50,0.1311192444399231
23,4,3,100,0.1311192444399231
23,4,3,150,0.1311192444399231
23,4,3,200,0.1311192444399231
23,4,3,250,0.1311192444399231
23,4,3,300,0.0674287482620151
23,4,3,350,0.1311192444399231
23,4,3,400,0.0755552787764983
23,4,3,450,0.0671309208781389
23,4,3,500,0.0947881448094915
23,4,3,550,0.0748682194983031
23,4,3,600,0.1311192444399231
23,4,3,650,0.0740469278021013
23,4,3,700,0.1311192444399231
23,4,3,750,0.0872041269078217
23,4,3,800,0.1084162062961768
23,4,3,850,0.1195915808123983
23,4,3,900,0.1238833081687236
23,4,3,950,0.1233807561798738
23,4,3,1000,0.1311192444399231
23,4,4,50,0.2080082484064925
23,4,4,100,0.1268747080292802
23,4,4,150,0.2476530185644314
23,4,4,200,0.0854921202132515
23,4,4,250,0.1656763939152757
23,4,4,300,0.2138957265439208
23,4,4,350,0.2476530185644314
23,4,4,400,0.2009945025603354
23,4,4,450,0.1141464865925272
23,4,4,500,0.2476530185644314
23,4,4,550,0.0565828659516772
23,4,4,600,0.2114044198539543
23,4,4,650,0.1770439025014717
23,4,4,700,0.111974812970569
23,4,4,750,0.1355068099195945
23,4,4,800,0.2476530185644314
23,4,4,850,0.1404360425949085
23,4,4,900,0.0929886065993188
23,4,4,950,0.1242225759115432
23,4,4,1000,0.2476530185644314
23,4,5,50,0.1080601805370304
23,4,5,100,0.1131071607356445
23,4,5,150,0.1131071607356445
23,4,5,200,0.1131071607356445
23,4,5,250,0.1131071607356445
23,4,5,300,0.1131071607356445
23,4,5,350,0.1131071607356445
23,4,5,400,0.1131071607356445
23,4,5,450,0.1131071607356445
23,4,5,500,0.1131071607356445
23,4,5,550,0.1131071607356445
23,4,5,600,0.0332324867553828
23,4,5,650,0.1131071607356445
23,4,5,700,0.1131071607356445
23,4,5,750,0.0987330205365743
23,4,5,800,0.1117156170330241
23,4,5,850,0.0890164553380226
23,4,5,900,0.1056529118532622
23,4,5,950,0.1087551351780577
23,4,5,1000,0.1131071607356445
23,4,6,50,0.2282789876005277
23,4,6,100,0.2123778802100421
23,4,6,150,0.2733850615475035
23,4,6,200,0.0765359469545835
23,4,6,250,0.0473833282536503
23,4,6,300,0.1113971171911251
23,4,6,350,0.0695441697181741
23,4,6,400,0.2137325038596288
23,4,6,450,0.0636492532846265
23,4,6,500,0.0905625740523327
23,4,6,550,0.1489138248486627
23,4,6,600,0.115914959627878
23,4,6,650,0.2911128372072017
23,4,6,700,0.0985610243588685
23,4,6,750,0.2911128372072017
23,4,6,800,0.2911128372072017
23,4,6,850,0.2911128372072017
23,4,6,900,0.2911128372072017
23,4,6,950,0.2911128372072017
23,4,6,1000,0.2911128372072017
23,4,7,50,0.0243252482201625
23,4,7,100,0.1936547327384064
23,4,7,150,0.1518585846448783
23,4,7,200,0.2605075440962404
23,4,7,250,0.109695812370713
23,4,7,300,0.0553408558099696
23,4,7,350,0.2513492246217474
23,4,7,400,0.0368621696884623
23,4,7,450,0.263938102059006
23,4,7,500,0.0876951714568233
23,4,7,550,0.2034895721971617
23,4,7,600,0.1813800093744513
23,4,7,650,0.3091514045475977
23,4,7,700,0.1040002862989324
23,4,7,750,0.359936769931709
23,4,7,800,0.2008160287325184
23,4,7,850,0.3200231106173496
23,4,7,900,0.3747930350533067
23,4,7,950,0.3959217698808306
23,4,7,1000,0.4662773447882488
23,4,8,50,0.2206312472636508
23,4,8,100,0.1586374030854377
23,4,8,150,0.2277012821172565
23,4,8,200,0.1559222762373051
23,4,8,250,0.2421778057698676
23,4,8,300,0.2487439143259708
23,4,8,350,0.1177248751109621
23,4,8,400,0.1921248481653264
23,4,8,450,0.1663780832591546
23,4,8,500,0.1216106079349882
23,4,8,550,0.2433684460208909
23,4,8,600,0.2111344486550014
23,4,8,650,0.1254447180260639
23,4,8,700,0.24591288034295
23,4,8,750,0.2463572032167784
23,4,8,800,0.1630775337699505
23,4,8,850,0.2440870055836557
23,4,8,900,0.2433808636961866
23,4,8,950,0.2461588791411597
23,4,8,1000,0.2854919286989739
23,4,9,50,0.2165211671169288
23,4,9,100,0.1609063734146676
23,4,9,150,0.13841548659321
23,4,9,200,0.0719716584313526
23,4,9,250,0.1368563571846261
23,4,9,300,0.0354903096896516
23,4,9,350,0.0820818072795869
23,4,9,400,0.0301177388322724
23,4,9,450,0.1050543751145911
23,4,9,500,0.0521211806818991
23,4,9,550,0.0665439448681303
23,4,9,600,0.0942439866084875
23,4,9,650,0.0316720509320428
23,4,9,700,0.0723508344797041
23,4,9,750,0.0425317467227738
23,4,9,800,0.0359765182952019
23,4,9,850,0.0393052644091959
23,4,9,900,0.0145818603107416
23,4,9,950,0.093491306135685
23,4,9,1000,0.2165211671169288
23,4,10,50,0.0587192874275952
23,4,10,100,0.1607588894336573
23,4,10,150,0.1203345351062067
23,4,10,200,0.1717771883770247
23,4,10,250,0.1717771883770247
23,4,10,300,0.1717771883770247
23,4,10,350,0.1331906387270417
23,4,10,400,0.1527535591958038
23,4,10,450,0.0483244267239876
23,4,10,500,0.082739967885758
23,4,10,550,0.0937330721244278
23,4,10,600,0.1717771883770247
23,4,10,650,0.1717771883770247
23,4,10,700,0.1717771883770247
23,4,10,750,0.0424942684858573
23,4,10,800,0.1717771883770247
23,4,10,850,0.1717771883770247
23,4,10,900,0.1717771883770247
23,4,10,950,0.1717771883770247
23,4,10,1000,0.1717771883770247
23,4,11,50,0.185084493125395
23,4,11,100,0.1263900216581839
23,4,11,150,0.185084493125395
23,4,11,200,0.0772013661551501
23,4,11,250,0.185084493125395
23,4,11,300,0.0637232862501498
23,4,11,350,0.1214208932265248
23,4,11,400,0.1369260786081039
23,4,11,450,0.1429266853621691
23,4,11,500,0.0649749592821609
23,4,11,550,0.072420948365431
23,4,11,600,0.0357842618583204
23,4,11,650,0.0913479317688258
23,4,11,700,0.1460186697347102
23,4,11,750,0.0689036974457658
23,4,11,800,0.1319006822542617
23,4,11,850,0.160137736461673
23,4,11,900,0.1759456162063799
23,4,11,950,0.1770301267837693
23,4,11,1000,0.185084493125395
23,4,12,50,0.0176745869767294
23,4,12,100,0.1718673804189175
23,4,12,150,0.0874509763534006
23,4,12,200,0.174936976318485
23,4,12,250,0.2689209218015171
23,4,12,300,0.1439380120260295
23,4,12,350,0.2447062068363687
23,4,12,400,0.2515240780009415
23,4,12,450,0.2055124063779077
23,4,12,500,0.2287749206087782
23,4,12,550,0.2689209218015171
23,4,12,600,0.0703588038322805
23,4,12,650,0.2582530844098297
23,4,12,700,0.2580546594144072
23,4,12,750,0.2578366821115754
23,4,12,800,0.2578402956688363
23,4,12,850,0.2382707634562275
23,4,12,900,0.2577953400244424
23,4,12,950,0.2619927791724542
23,4,12,1000,0.2689209218015171
23,4,13,50,0.1998811306953277
23,4,13,100,0.2864332570842294
23,4,13,150,0.1013012534292905
23,4,13,200,0.1834461368846337
23,4,13,250,0.1473618997259356
23,4,13,300,0.1973067604607895
23,4,13,350,0.210557446863681
23,4,13,400,0.2864332570842294
23,4,13,450,0.1702043856836814
23,4,13,500,0.1772108317024007
23,4,13,550,0.1670220429226217
23,4,13,600,0.2864332570842294
23,4,13,650,0.2820341975527021
23,4,13,700,0.2570673883739444
23,4,13,750,0.2816949572437536
23,4,13,800,0.2686151071973928
23,4,13,850,0.1296242891056946
23,4,13,900,0.2680478028025278
23,4,13,950,0.2864328503129468
23,4,13,1000,0.2864332570842294
23,4,14,50,0.1595659848027578
23,4,14,100,0.0298032761114723
23,4,14,150,0.1706546951117239
23,4,14,200,0.2818294833423367
23,4,14,250,0.1270445575559163
23,4,14,300,0.1503308132528874
23,4,14,350,0.2755229142886063
23,4,14,400,0.0271877680306949
23,4,14,450,0.1547474930433621
23,4,14,500,0.2029089836410119
23,4,14,550,0.3029360065532512
23,4,14,600,0.1756149789817696
23,4,14,650,0.1501421621332372
23,4,14,700,0.1619600340612823
23,4,14,750,0.2301459538908447
23,4,14,800,0.2675983188083506
23,4,14,850,0.1374694999432257
23,4,14,900,0.1679939787252053
23,4,14,950,0.1679939787252053
23,4,14,1000,0.3768022146168256
23,4,15,50,0.0430039304196261
23,4,15,100,0.0430039304196261
23,4,15,150,0.0430039304196261
23,4,15,200,0.0430039304196261
23,4,15,250,0.0430039304196261
23,4,15,300,0.0430039304196261
23,4,15,350,0.0430039304196261
23,4,15,400,0.025324398159693
23,4,15,450,0.0430039304196261
23,4,15,500,0.0430039304196261
23,4,15,550,0.0430039304196261
23,4,15,600,0.0430039304196261
23,4,15,650,0.0430039304196261
23,4,15,700,0.0419646907952291
23,4,15,750,0.0430039304196261
23,4,15,800,0.0430039304196261
23,4,15,850,0.0425238132518606
23,4,15,900,0.0430039304196261
23,4,15,950,0.0430039304196261
23,4,15,1000,0.0430039304196261
23,4,16,50,0.2560860904668091
23,4,16,100,0.0687532218076941
23,4,16,150,0.1993884008217849
23,4,16,200,0.1677415647432167
23,4,16,250,0.1872776972868635
23,4,16,300,0.2400106394770058
23,4,16,350,0.2236241847696548
23,4,16,400,0.1491327494259575
23,4,16,450,0.145477253210308
23,4,16,500,0.1429634276871388
23,4,16,550,0.2729600803915849
23,4,16,600,0.1390580024587527
23,4,16,650,0.2729600803915849
23,4,16,700,0.2729600803915849
23,4,16,750,0.2729600803915849
23,4,16,800,0.2729600803915849
23,4,16,850,0.1430596780093319
23,4,16,900,0.1495921831818885
23,4,16,950,0.2594903673073989
23,4,16,1000,0.2729600803915849
23,4,17,50,0.1164917246293653
23,4,17,100,0.1094432045424387
23,4,17,150,0.1164917246293653
23,4,17,200,0.1164917246293653
23,4,17,250,0.1164917246293653
23,4,17,300,0.115482535274585
23,4,17,350,0.1164917246293653
23,4,17,400,0.0858156185623797
23,4,17,450,0.0957765267901554
23,4,17,500,0.0054731357653431
23,4,17,550,0.0892136616807611
23,4,17,600,0.0984086413759765
23,4,17,650,0.0641285677649558
23,4,17,700,0.0502758503245251
23,4,17,750,0.0941359163174187
23,4,17,800,0.1065648200433415
23,4,17,850,0.1044228204292085
23,4,17,900,0.1096648489709476
23,4,17,950,0.1143423225081439
23,4,17,1000,0.1164917246293653
23,4,18,50,0.2465977136453991
23,4,18,100,0.226638652996088
23,4,18,150,0.206853616443469
23,4,18,200,0.152813316318234
23,4,18,250,0.2465977136453991
23,4,18,300,0.1529987920495437
23,4,18,350,0.106839170036797
23,4,18,400,0.2465977136453991
23,4,18,450,0.1070143210767815
23,4,18,500,0.1422788009446338
23,4,18,550,0.2465977136453991
23,4,18,600,0.2465977136453991
23,4,18,650,0.0512787465992788
23,4,18,700,0.1678221721175223
23,4,18,750,0.1650606464191693
23,4,18,800,0.2107650611861877
23,4,18,850,0.2103434051700461
23,4,18,900,0.2294998028729136
23,4,18,950,0.2111469906708639
23,4,18,1000,0.2465977136453991
23,4,19,50,0.1020162798614308
23,4,19,100,0.1020162798614308
23,4,19,150,0.2095834878131059
23,4,19,200,0.0897429499177341
23,4,19,250,0.248871354114211
23,4,19,300,0.2482330037563364
23,4,19,350,0.2074199612942859
23,4,19,400,0.2759537711448475
23,4,19,450,0.1516312127050027
23,4,19,500,0.1938004729252044
23,4,19,550,0.3055684627795819
23,4,19,600,0.2623002961568297
23,4,19,650,0.1851607634809967
23,4,19,700,0.2839245993260637
23,4,19,750,0.1782415295410431
23,4,19,800,0.2101604003950039
23,4,19,850,0.1744749193055394
23,4,19,900,0.1858613210296695
23,4,19,950,0.2302434927332783
23,4,19,1000,0.3683372696877799
23,5,0,50,0.0294516821066995
23,5,0,100,0.0294516821066995
23,5,0,150,0.0294516821066995
23,5,0,200,0.0294516821066995
23,5,0,250,0.0294516821066995
23,5,0,300,0.0294516821066995
23,5,0,350,0.0294516821066995
23,5,0,400,0.0294516821066995
23,5,0,450,0.0294516821066995
23,5,0,500,0.0294516821066995
23,5,0,550,0.0294516821066995
23,5,0,600,0.0294516821066995
23,5,0,650,0.0294516821066995
23,5,0,700,0.0294516821066995
23,5,0,750,0.0225818474403665
23,5,0,800,0.0170885287185228
23,5,0,850,0.0294516821066995
23,5,0,900,0.0294516821066995
23,5,0,950,0.0294516821066995
23,5,0,1000,0.0294516821066995
23,5,1,50,0.21428434918591
23,5,1,100,0.2611969881640061
23,5,1,150,0.2611969881640061
23,5,1,200,0.2020788548173153
23,5,1,250,0.0925843487725039
23,5,1,300,0.1146740589296794
23,5,1,350,0.0671818735864853
23,5,1,400,0.2611969881640061
23,5,1,450,0.2611969881640061
23,5,1,500,0.0698279747755573
23,5,1,550,0.1547072946427355
23,5,1,600,0.0942318128939888
23,5,1,650,0.2483691000328592
23,5,1,700,0.1491638921656091
23,5,1,750,0.1081245645594459
23,5,1,800,0.0620278338902162
23,5,1,850,0.1027641001476609
23,5,1,900,0.1158967493268895
23,5,1,950,0.1886320142790604
23,5,1,1000,0.2611969881640061
23,5,2,50,0.208608732703302
