fid,iid,rep,algorithm,budget,precision
1,1,5,DE,700,141.91781122774998
1,1,5,Elitist,700,141.91781121444998
1,1,5,MLSL,700,141.91781123815
1,1,5,Non-elitist,700,141.91781121465
1,1,5,PSO,700,141.9178112405
1,1,5,BFGS,750,141.91781121465
1,1,5,DE,750,141.91781121465
1,1,5,Elitist,750,141.91781121465
1,1,5,MLSL,750,141.91781121465
1,1,5,Non-elitist,750,141.91781121465
1,1,5,PSO,750,141.91781121465
1,1,5,BFGS,800,141.91781121465
1,1,5,DE,800,141.91781121465
1,1,5,Elitist,800,141.91781121465
1,1,5,MLSL,800,141.91781121465
1,1,5,Non-elitist,800,141.91781121465
1,1,5,PSO,800,141.91781121465
1,1,5,BFGS,850,141.91781121465
1,1,5,DE,850,141.91781121465
1,1,5,Elitist,850,141.91781121465
1,1,5,MLSL,850,141.91781121465
1,1,5,Non-elitist,850,141.91781121465
1,1,5,PSO,850,141.91781121465
1,1,5,BFGS,900,141.91781121465
1,1,5,DE,900,141.91781121465
1,1,5,Elitist,900,141.91781121465
1,1,5,MLSL,900,141.91781121465
1,1,5,Non-elitist,900,141.91781121465
1,1,5,PSO,900,141.91781121465
1,1,5,BFGS,950,141.91781121465
1,1,5,DE,950,141.91781121465
1,1,5,Elitist,950,141.91781121465
1,1,5,MLSL,950,141.91781121465
1,1,5,Non-elitist,950,141.91781121465
1,1,5,PSO,950,141.91781121465
1,1,5,BFGS,1000,141.91781121465
1,1,5,DE,1000,141.91781121465
1,1,5,Elitist,1000,141.91781121465
1,1,5,MLSL,1000,141.91781121465
1,1,5,Non-elitist,1000,141.91781121465
1,1,5,PSO,1000,141.91781121465
1,1,6,BFGS,50,436.24774526535
1,1,6,DE,50,519.8875726060501
1,1,6,Elitist,50,469.97653954995
1,1,6,MLSL,50,722.54948712625
1,1,6,Non-elitist,50,465.27991445905
1,1,6,PSO,50,534.0674059991
1,1,6,BFGS,100,460.82521816675
1,1,6,DE,100,470.71205989295
1,1,6,Elitist,100,465.67925237355007
1,1,6,MLSL,100,513.65916531825
1,1,6,Non-elitist,100,465.27991445905
1,1,6,PSO,100,484.2751429579
1,1,6,BFGS,150,464.66683563165
1,1,6,DE,150,466.23335796825
1,1,6,Elitist,150,465.3505541214501
1,1,6,MLSL,150,477.08136081465
1,1,6,Non-elitist,150,465.27991445905
1,1,6,PSO,150,469.5835803686
1,1,6,BFGS,200,465.30593386735
1,1,6,DE,200,465.55517826815
1,1,6,Elitist,200,465.2686975079501
1,1,6,MLSL,200,468.23915844805
1,1,6,Non-elitist,200,465.27991445905
1,1,6,PSO,200,467.35245519805005
1,1,6,BFGS,250,465.26566296975
1,1,6,DE,250,465.36872479665
1,1,6,Elitist,250,465.28544273935
1,1,6,MLSL,250,465.44411230405
1,1,6,Non-elitist,250,465.27991445905
1,1,6,PSO,250,465.6632966019
1,1,6,BFGS,300,465.27634550445
1,1,6,DE,300,465.28779503875
1,1,6,Elitist,300,465.2778629419501
1,1,6,MLSL,300,465.29659206755
1,1,6,Non-elitist,300,465.27991445905
1,1,6,PSO,300,465.31912706595
1,1,6,BFGS,350,465.27937864555
1,1,6,DE,350,465.28754655705
1,1,6,Elitist,350,465.27952117035
1,1,6,MLSL,350,465.29326920825
1,1,6,Non-elitist,350,465.27991445905
1,1,6,PSO,350,465.30965105075
1,1,6,BFGS,400,465.27979118135
1,1,6,DE,400,465.28056853045
1,1,6,Elitist,400,465.27986285895
1,1,6,MLSL,400,465.28114937825
1,1,6,Non-elitist,400,465.27991445905
1,1,6,PSO,400,465.2829027842501
1,1,6,BFGS,450,465.27989977855
1,1,6,DE,450,465.27997309255
1,1,6,Elitist,450,465.27990792585
1,1,6,MLSL,450,465.28002696595
1,1,6,Non-elitist,450,465.27991445905
1,1,6,PSO,450,465.28017795385
1,1,6,BFGS,500,465.27991910915
1,1,6,DE,500,465.27996626095
1,1,6,Elitist,500,465.27991614975
1,1,6,MLSL,500,465.28000386475
1,1,6,Non-elitist,500,465.27991445905
1,1,6,PSO,500,465.28008391975
1,1,6,BFGS,550,465.27991451675
1,1,6,DE,550,465.27991704755
1,1,6,Elitist,550,465.27991465455
1,1,6,MLSL,550,465.27991911255
1,1,6,Non-elitist,550,465.27991445905
1,1,6,PSO,550,465.2799226665
1,1,6,BFGS,600,465.27991455595
1,1,6,DE,600,465.27991519195
1,1,6,Elitist,600,465.27991445225
1,1,6,MLSL,600,465.27991575835
1,1,6,Non-elitist,600,465.27991445905
1,1,6,PSO,600,465.2799164032
1,1,6,BFGS,650,465.27991446235
1,1,6,DE,650,465.27991450075
1,1,6,Elitist,650,465.27991445765
1,1,6,MLSL,650,465.27991453255
1,1,6,Non-elitist,650,465.27991445905
1,1,6,PSO,650,465.2799145552
1,1,6,BFGS,700,465.27991445905
1,1,6,DE,700,465.27991445905
1,1,6,Elitist,700,465.27991445905
1,1,6,MLSL,700,465.27991445905
1,1,6,Non-elitist,700,465.27991445905
1,1,6,PSO,700,465.27991445905
1,1,6,BFGS,750,465.27991445905
1,1,6,DE,750,465.27991445905
1,1,6,Elitist,750,465.27991445905
1,1,6,MLSL,750,465.27991445905
1,1,6,Non-elitist,750,465.27991445905
1,1,6,PSO,750,465.27991445905
1,1,6,BFGS,800,465.27991445905
1,1,6,DE,800,465.27991445905
1,1,6,Elitist,800,465.27991445905
1,1,6,MLSL,800,465.27991445905
1,1,6,Non-elitist,800,465.27991445905
1,1,6,PSO,800,465.27991445905
1,1,6,BFGS,850,465.27991445905
1,1,6,DE,850,465.27991445905
1,1,6,Elitist,850,465.27991445905
1,1,6,MLSL,850,465.27991445905
1,1,6,Non-elitist,850,465.27991445905
1,1,6,PSO,850,465.27991445905
1,1,6,BFGS,900,465.27991445905
1,1,6,DE,900,465.27991445905
1,1,6,Elitist,900,465.27991445905
1,1,6,MLSL,900,465.27991445905
1,1,6,Non-elitist,900,465.27991445905
1,1,6,PSO,900,465.27991445905
1,1,6,BFGS,950,465.27991445905
1,1,6,DE,950,465.27991445905
1,1,6,Elitist,950,465.27991445905
1,1,6,MLSL,950,465.27991445905
1,1,6,Non-elitist,950,465.27991445905
1,1,6,PSO,950,465.27991445905
1,1,6,BFGS,1000,465.27991445905
1,1,6,DE,1000,465.27991445905
1,1,6,Elitist,1000,465.27991445905
1,1,6,MLSL,1000,465.27991445905
1,1,6,Non-elitist,1000,465.27991445905
1,1,6,PSO,1000,465.27991445905
1,1,7,BFGS,50,292.2679416164
1,1,7,DE,50,310.76938630019987
1,1,7,Elitist,50,308.165031697
1,1,7,MLSL,50,370.8166566456
1,1,7,Non-elitist,50,308.9399572306
1,1,7,PSO,50,337.91732791155
1,1,7,BFGS,100,305.1871286899
1,1,7,DE,100,312.21019326350006
1,1,7,Elitist,100,307.8550619301
1,1,7,MLSL,100,343.72258683620004
1,1,7,Non-elitist,100,308.9399572306
1,1,7,PSO,100,321.0030517226501
1,1,7,BFGS,150,308.43888325510005
1,1,7,DE,150,309.37958362470005
1,1,7,Elitist,150,308.9244521687
1,1,7,MLSL,150,319.64126162570005
1,1,7,Non-elitist,150,308.9399572306
1,1,7,PSO,150,311.05593664395
1,1,7,BFGS,200,308.86618920190006
1,1,7,DE,200,309.57552549310003
1,1,7,Elitist,200,308.90253118860005
1,1,7,MLSL,200,310.5020219725
1,1,7,Non-elitist,200,308.9399572306
1,1,7,PSO,200,311.61113358445
1,1,7,BFGS,250,308.92699120900005
1,1,7,DE,250,308.9817862374
1,1,7,Elitist,250,308.93484088130003
1,1,7,MLSL,250,309.0235195284
1,1,7,Non-elitist,250,308.9399572306
1,1,7,PSO,250,309.12554924685
1,1,7,BFGS,300,308.9346071881
1,1,7,DE,300,308.9560876268
1,1,7,Elitist,300,308.93700761910003
1,1,7,MLSL,300,308.971534424
1,1,7,Non-elitist,300,308.9399572306
1,1,7,PSO,300,309.01905498840006
1,1,7,BFGS,350,308.94091673680003
1,1,7,DE,350,308.9520326471
1,1,7,Elitist,350,308.9395705462
1,1,7,MLSL,350,308.9621623249
1,1,7,Non-elitist,350,308.9399572306
1,1,7,PSO,350,308.985873216
1,1,7,BFGS,400,308.9399792872
1,1,7,DE,400,308.9421131605
1,1,7,Elitist,400,308.9399377755
1,1,7,MLSL,400,308.94381645590005
1,1,7,Non-elitist,400,308.9399572306
1,1,7,PSO,400,308.94897503510003
1,1,7,BFGS,450,308.93988171070004
1,1,7,DE,450,308.9402713895
1,1,7,Elitist,450,308.9399071235
1,1,7,MLSL,450,308.9405687417
1,1,7,Non-elitist,450,308.9399572306
1,1,7,PSO,450,308.94136803085
1,1,7,BFGS,500,308.9399519592
1,1,7,DE,500,308.9400578253
1,1,7,Elitist,500,308.9399664608
1,1,7,MLSL,500,308.9401422669
1,1,7,Non-elitist,500,308.9399572306
1,1,7,PSO,500,308.94033525375
1,1,7,BFGS,550,308.9399546567
1,1,7,DE,550,308.9399711165
1,1,7,Elitist,550,308.9399555069
1,1,7,MLSL,550,308.9399858457
1,1,7,Non-elitist,550,308.9399572306
1,1,7,PSO,550,308.9400078234
1,1,7,BFGS,600,308.9399570027
1,1,7,DE,600,308.9399618387
1,1,7,Elitist,600,308.9399562401
1,1,7,MLSL,600,308.9399655655
1,1,7,Non-elitist,600,308.9399572306
1,1,7,PSO,600,308.93997096205
1,1,7,BFGS,650,308.9399571046
1,1,7,DE,650,308.9399585632
1,1,7,Elitist,650,308.9399569207
1,1,7,MLSL,650,308.939959838
1,1,7,Non-elitist,650,308.9399572306
1,1,7,PSO,650,308.9399606494
1,1,7,BFGS,700,308.9399572768
1,1,7,DE,700,308.9399577718
1,1,7,Elitist,700,308.9399572334
1,1,7,MLSL,700,308.9399582448
1,1,7,Non-elitist,700,308.9399572306
1,1,7,PSO,700,308.93995832005
1,1,7,BFGS,750,308.9399573378
1,1,7,DE,750,308.9399575058
1,1,7,Elitist,750,308.9399572268
1,1,7,MLSL,750,308.9399576597
1,1,7,Non-elitist,750,308.9399572306
1,1,7,PSO,750,308.9399576597
1,1,7,BFGS,800,308.9399572373
1,1,7,DE,800,308.9399572619
1,1,7,Elitist,800,308.9399572321
1,1,7,MLSL,800,308.9399572682
1,1,7,Non-elitist,800,308.9399572306
1,1,7,PSO,800,308.9399572682
1,1,7,BFGS,850,308.9399572306
1,1,7,DE,850,308.9399572306
1,1,7,Elitist,850,308.9399572306
1,1,7,MLSL,850,308.9399572306
1,1,7,Non-elitist,850,308.9399572306
1,1,7,PSO,850,308.9399572306
1,1,7,BFGS,900,308.9399572306
1,1,7,DE,900,308.9399572306
1,1,7,Elitist,900,308.9399572306
1,1,7,MLSL,900,308.9399572306
1,1,7,Non-elitist,900,308.9399572306
1,1,7,PSO,900,308.9399572306
1,1,7,BFGS,950,308.9399572306
1,1,7,DE,950,308.9399572306
1,1,7,Elitist,950,308.9399572306
1,1,7,MLSL,950,308.9399572306
1,1,7,Non-elitist,950,308.9399572306
1,1,7,PSO,950,308.9399572306
1,1,7,BFGS,1000,308.9399572306
1,1,7,DE,1000,308.9399572306
1,1,7,Elitist,1000,308.9399572306
1,1,7,MLSL,1000,308.9399572306
1,1,7,Non-elitist,1000,308.9399572306
1,1,7,PSO,1000,308.9399572306
1,1,8,BFGS,50,365.40574972255
1,1,8,DE,50,453.50279213655
1,1,8,Elitist,50,394.9726923108501
1,1,8,MLSL,50,677.26901829625
1,1,8,Non-elitist,50,403.62349343195007
1,1,8,PSO,50,449.6779448846001
1,1,8,BFGS,100,397.3488556651501
1,1,8,DE,100,410.9397144214501
1,1,8,Elitist,100,400.67644922745
1,1,8,MLSL,100,455.95795429705
1,1,8,Non-elitist,100,403.62349343195007
1,1,8,PSO,100,422.135539768
1,1,8,BFGS,150,403.0583091647501
1,1,8,DE,150,407.3861672967501
1,1,8,Elitist,150,404.5449336326501
1,1,8,MLSL,150,426.0028189002501
1,1,8,Non-elitist,150,403.62349343195007
1,1,8,PSO,150,414.82576184045007
1,1,8,BFGS,200,403.43391019305005
1,1,8,DE,200,403.78766708195
1,1,8,Elitist,200,403.5658741345501
1,1,8,MLSL,200,404.5855994195501
1,1,8,Non-elitist,200,403.62349343195007
1,1,8,PSO,200,405.09487628180005
1,1,8,BFGS,250,403.5920389126501
1,1,8,DE,250,403.67928235785007
1,1,8,Elitist,250,403.5980600586501
1,1,8,MLSL,250,403.7412050102501
1,1,8,Non-elitist,250,403.62349343195007
1,1,8,PSO,250,403.8628960038501
1,1,8,BFGS,300,403.6234477080501
1,1,8,DE,300,403.70820087285006
1,1,8,Elitist,300,403.62302028425006
1,1,8,MLSL,300,403.7697857576501
1,1,8,Non-elitist,300,403.62349343195007
1,1,8,PSO,300,403.8959636551001
1,1,8,BFGS,350,403.62357651445006
1,1,8,DE,350,403.6382586602501
1,1,8,Elitist,350,403.6246191897501
1,1,8,MLSL,350,403.64892248485006
1,1,8,Non-elitist,350,403.62349343195007
1,1,8,PSO,350,403.6681515416001
1,1,8,BFGS,400,403.62336022685
1,1,8,DE,400,403.62490074145006
1,1,8,Elitist,400,403.6236620756501
1,1,8,MLSL,400,403.6262260298501
1,1,8,Non-elitist,400,403.62349343195007
1,1,8,PSO,400,403.6298991352001
1,1,8,BFGS,450,403.6234864507501
1,1,8,DE,450,403.6237072820501
1,1,8,Elitist,450,403.6234955821501
1,1,8,MLSL,450,403.6238841304501
1,1,8,Non-elitist,450,403.62349343195007
1,1,8,PSO,450,403.62433198830007
1,1,8,BFGS,500,403.6234923910501
1,1,8,DE,500,403.6235105536501
1,1,8,Elitist,500,403.6234937456501
1,1,8,MLSL,500,403.62352556485007
1,1,8,Non-elitist,500,403.62349343195007
1,1,8,PSO,500,403.6235559430001
1,1,8,BFGS,550,403.62349325405006
1,1,8,DE,550,403.6234962950501
1,1,8,Elitist,550,403.6234931553501
1,1,8,MLSL,550,403.6234985748501
1,1,8,Non-elitist,550,403.62349343195007
1,1,8,PSO,550,403.6235029292001
1,1,8,BFGS,600,403.62349345345007
1,1,8,DE,600,403.62349396165007
1,1,8,Elitist,600,403.62349340455006
1,1,8,MLSL,600,403.6234943874501
1,1,8,Non-elitist,600,403.62349343195007
1,1,8,PSO,600,403.6234949802501
1,1,8,BFGS,650,403.62349346165007
1,1,8,DE,650,403.6234936800501
1,1,8,Elitist,650,403.62349343195007
1,1,8,MLSL,650,403.6234938480501
1,1,8,Non-elitist,650,403.62349343195007
1,1,8,PSO,650,403.62349399595007
1,1,8,BFGS,700,403.6234934313501
1,1,8,DE,700,403.62349344335007
1,1,8,Elitist,700,403.62349343115005
1,1,8,MLSL,700,403.6234934531501
1,1,8,Non-elitist,700,403.62349343195007
1,1,8,PSO,700,403.6234934567001
1,1,8,BFGS,750,403.62349343615006
1,1,8,DE,750,403.6234934481501
1,1,8,Elitist,750,403.62349343195007
1,1,8,MLSL,750,403.6234934567001
1,1,8,Non-elitist,750,403.62349343195007
1,1,8,PSO,750,403.6234934567001
1,1,8,BFGS,800,403.62349343195007
1,1,8,DE,800,403.62349343195007
1,1,8,Elitist,800,403.62349343195007
1,1,8,MLSL,800,403.62349343195007
1,1,8,Non-elitist,800,403.62349343195007
1,1,8,PSO,800,403.62349343195007
1,1,8,BFGS,850,403.62349343195007
1,1,8,DE,850,403.62349343195007
1,1,8,Elitist,850,403.62349343195007
1,1,8,MLSL,850,403.62349343195007
1,1,8,Non-elitist,850,403.62349343195007
1,1,8,PSO,850,403.62349343195007
1,1,8,BFGS,900,403.62349343195007
1,1,8,DE,900,403.62349343195007
1,1,8,Elitist,900,403.62349343195007
1,1,8,MLSL,900,403.62349343195007
1,1,8,Non-elitist,900,403.62349343195007
1,1,8,PSO,900,403.62349343195007
1,1,8,BFGS,950,403.62349343195007
1,1,8,DE,950,403.62349343195007
1,1,8,Elitist,950,403.62349343195007
1,1,8,MLSL,950,403.62349343195007
1,1,8,Non-elitist,950,403.62349343195007
1,1,8,PSO,950,403.62349343195007
1,1,8,BFGS,1000,403.62349343195007
1,1,8,DE,1000,403.62349343195007
1,1,8,Elitist,1000,403.62349343195007
1,1,8,MLSL,1000,403.62349343195007
1,1,8,Non-elitist,1000,403.62349343195007
1,1,8,PSO,1000,403.62349343195007
1,1,9,BFGS,50,204.77892899835
1,1,9,DE,50,271.1543293573499
1,1,9,Elitist,50,224.03302759165
1,1,9,MLSL,50,463.39938847165007
1,1,9,Non-elitist,50,220.66016295785
1,1,9,PSO,50,275.3367502058
1,1,9,BFGS,100,217.24271850015
1,1,9,DE,100,221.87916574415
1,1,9,Elitist,100,219.12970420925004
1,1,9,MLSL,100,241.63713104325004
1,1,9,Non-elitist,100,220.66016295785
1,1,9,PSO,100,227.22185510770004
1,1,9,BFGS,150,219.75193980995
1,1,9,DE,150,220.30097182705
1,1,9,Elitist,150,220.33837861375
1,1,9,MLSL,150,224.74257141575004
1,1,9,Non-elitist,150,220.66016295785
1,1,9,PSO,150,222.00161813110003
1,1,9,BFGS,200,220.39278729595003
1,1,9,DE,200,220.62488906895
1,1,9,Elitist,200,220.71719866855005
1,1,9,MLSL,200,222.99413007235003
1,1,9,Non-elitist,200,220.66016295785
1,1,9,PSO,200,222.84728755515
1,1,9,BFGS,250,220.63891706175
1,1,9,DE,250,220.89415986695
1,1,9,Elitist,250,220.66445850985
1,1,9,MLSL,250,221.09068395855
1,1,9,Non-elitist,250,220.66016295785
1,1,9,PSO,250,221.2492100821
1,1,9,BFGS,300,220.65635372165
1,1,9,DE,300,220.68005699685003
1,1,9,Elitist,300,220.65782981775004
1,1,9,MLSL,300,220.69785679625
1,1,9,Non-elitist,300,220.66016295785
1,1,9,PSO,300,220.75282715405004
1,1,9,BFGS,350,220.65960079665004
1,1,9,DE,350,220.66492122385003
1,1,9,Elitist,350,220.65993710515
1,1,9,MLSL,350,220.66913292985004
1,1,9,Non-elitist,350,220.66016295785
1,1,9,PSO,350,220.68240372370005
1,1,9,BFGS,400,220.66004438565
1,1,9,DE,400,220.66096420315003
1,1,9,Elitist,400,220.66014864595004
1,1,9,MLSL,400,220.66166222075003
1,1,9,Non-elitist,400,220.66016295785
1,1,9,PSO,400,220.66378785825
1,1,9,BFGS,450,220.66016644515005
1,1,9,DE,450,220.66022251915
1,1,9,Elitist,450,220.66017219655
1,1,9,MLSL,450,220.66026464915
1,1,9,Non-elitist,450,220.66016295785
1,1,9,PSO,450,220.66038289535
1,1,9,BFGS,500,220.66016252375
1,1,9,DE,500,220.66016784455
1,1,9,Elitist,500,220.66016238595003
1,1,9,MLSL,500,220.66017227655
1,1,9,Non-elitist,500,220.66016295785
1,1,9,PSO,500,220.66018130535
1,1,9,BFGS,550,220.66016289665004
1,1,9,DE,550,220.66016496245
1,1,9,Elitist,550,220.66016283315005
1,1,9,MLSL,550,220.66016654585
1,1,9,Non-elitist,550,220.66016295785
1,1,9,PSO,550,220.6601694941
1,1,9,BFGS,600,220.66016300235003
1,1,9,DE,600,220.66016346375
1,1,9,Elitist,600,220.66016295245004
1,1,9,MLSL,600,220.66016386235003
1,1,9,Non-elitist,600,220.66016295785
1,1,9,PSO,600,220.6601643425
1,1,9,BFGS,650,220.66016295765
1,1,9,DE,650,220.66016299605
1,1,9,Elitist,650,220.66016295685003
1,1,9,MLSL,650,220.66016302605
1,1,9,Non-elitist,650,220.66016295785
1,1,9,PSO,650,220.6601630505
1,1,9,BFGS,700,220.66016296185003
1,1,9,DE,700,220.66016297445003
1,1,9,Elitist,700,220.66016295785
1,1,9,MLSL,700,220.66016298425004
1,1,9,Non-elitist,700,220.66016295785
1,1,9,PSO,700,220.66016298720004
1,1,9,BFGS,750,220.66016295785
1,1,9,DE,750,220.66016295785
1,1,9,Elitist,750,220.66016295785
1,1,9,MLSL,750,220.66016295785
1,1,9,Non-elitist,750,220.66016295785
1,1,9,PSO,750,220.66016295785
1,1,9,BFGS,800,220.66016295785
1,1,9,DE,800,220.66016295785
1,1,9,Elitist,800,220.66016295785
1,1,9,MLSL,800,220.66016295785
1,1,9,Non-elitist,800,220.66016295785
1,1,9,PSO,800,220.66016295785
1,1,9,BFGS,850,220.66016295785
1,1,9,DE,850,220.66016295785
1,1,9,Elitist,850,220.66016295785
1,1,9,MLSL,850,220.66016295785
1,1,9,Non-elitist,850,220.66016295785
1,1,9,PSO,850,220.66016295785
1,1,9,BFGS,900,220.66016295785
1,1,9,DE,900,220.66016295785
1,1,9,Elitist,900,220.66016295785
1,1,9,MLSL,900,220.66016295785
1,1,9,Non-elitist,900,220.66016295785
1,1,9,PSO,900,220.66016295785
1,1,9,BFGS,950,220.66016295785
1,1,9,DE,950,220.66016295785
1,1,9,Elitist,950,220.66016295785
1,1,9,MLSL,950,220.66016295785
1,1,9,Non-elitist,950,220.66016295785
1,1,9,PSO,950,220.66016295785
1,1,9,BFGS,1000,220.66016295785
1,1,9,DE,1000,220.66016295785
1,1,9,Elitist,1000,220.66016295785
1,1,9,MLSL,1000,220.66016295785
1,1,9,Non-elitist,1000,220.66016295785
1,1,9,PSO,1000,220.66016295785
1,1,10,BFGS,50,239.7112413849
1,1,10,DE,50,335.6657202756
1,1,10,Elitist,50,258.9165165666
1,1,10,MLSL,50,560.1929324541001
1,1,10,Non-elitist,50,266.7006040113
1,1,10,PSO,50,323.5491769194501
1,1,10,BFGS,100,261.3265203616999
1,1,10,DE,100,271.3890284852
1,1,10,Elitist,100,266.1024493657999
1,1,10,MLSL,100,315.9083120875
1,1,10,Non-elitist,100,266.7006040113
1,1,10,PSO,100,284.29713331435
1,1,10,BFGS,150,265.4750326718
1,1,10,DE,150,266.2540625232999
1,1,10,Elitist,150,266.1723710876
1,1,10,MLSL,150,278.348913841
1,1,10,Non-elitist,150,266.7006040113
1,1,10,PSO,150,275.8502675530499
1,1,10,BFGS,200,266.3684225512
1,1,10,DE,200,266.4808357266999
1,1,10,Elitist,200,266.44119863489993
1,1,10,MLSL,200,268.3585304291999
1,1,10,Non-elitist,200,266.7006040113
1,1,10,PSO,200,268.92772666829995
1,1,10,BFGS,250,266.64812896779995
1,1,10,DE,250,267.00066023369993
1,1,10,Elitist,250,266.6589426488
1,1,10,MLSL,250,267.9123601216999
1,1,10,Non-elitist,250,266.7006040113
1,1,10,PSO,250,268.0153254635499
1,1,10,BFGS,300,266.69570869229995
1,1,10,DE,300,266.81989900619993
1,1,10,Elitist,300,266.69785288249994
1,1,10,MLSL,300,266.91363218579994
1,1,10,Non-elitist,300,266.7006040113
1,1,10,PSO,300,267.12455594735
1,1,10,BFGS,350,266.7002675967
1,1,10,DE,350,266.7088410629
1,1,10,Elitist,350,266.70080340669995
1,1,10,MLSL,350,266.7152487823
1,1,10,Non-elitist,350,266.7006040113
1,1,10,PSO,350,266.73463919629995
1,1,10,BFGS,400,266.7006355458
1,1,10,DE,400,266.7014423918
1,1,10,Elitist,400,266.7005737191
1,1,10,MLSL,400,266.70207445039995
1,1,10,Non-elitist,400,266.7006040113
1,1,10,PSO,400,266.7039829993
1,1,10,BFGS,450,266.70061933359995
1,1,10,DE,450,266.7007281872
1,1,10,Elitist,450,266.70060114599994
1,1,10,MLSL,450,266.70082095219993
1,1,10,Non-elitist,450,266.7006040113
1,1,10,PSO,450,266.70104937205
1,1,10,BFGS,500,266.70060153979995
1,1,10,DE,500,266.7006096319
1,1,10,Elitist,500,266.70060151109993
1,1,10,MLSL,500,266.7006168353
1,1,10,Non-elitist,500,266.7006040113
1,1,10,PSO,500,266.7006307013
1,1,10,BFGS,550,266.70060453379995
1,1,10,DE,550,266.70061085839995
1,1,10,Elitist,550,266.7006041863
1,1,10,MLSL,550,266.7006163202
1,1,10,Non-elitist,550,266.7006040113
1,1,10,PSO,550,266.70062636105
1,1,10,BFGS,600,266.7006041466
1,1,10,DE,600,266.70060495059994
1,1,10,Elitist,600,266.70060397429995
1,1,10,MLSL,600,266.70060577759995
1,1,10,Non-elitist,600,266.7006040113
1,1,10,PSO,600,266.70060675559995
1,1,10,BFGS,650,266.70060404199995
1,1,10,DE,650,266.7006044032
1,1,10,Elitist,650,266.7006039965
1,1,10,MLSL,650,266.7006047092
1,1,10,Non-elitist,650,266.7006040113
1,1,10,PSO,650,266.7006049477
1,1,10,BFGS,700,266.70060401739994
1,1,10,DE,700,266.70060414819994
1,1,10,Elitist,700,266.7006040023999
1,1,10,MLSL,700,266.700604251
1,1,10,Non-elitist,700,266.7006040113
1,1,10,PSO,700,266.7006042757
1,1,10,BFGS,750,266.7006040172
1,1,10,DE,750,266.7006040549999
1,1,10,Elitist,750,266.70060400859995
1,1,10,MLSL,750,266.70060407884995
1,1,10,Non-elitist,750,266.7006040113
1,1,10,PSO,750,266.70060407884995
1,1,10,BFGS,800,266.7006040145
1,1,10,DE,800,266.7006040270999
1,1,10,Elitist,800,266.7006040113
1,1,10,MLSL,800,266.70060403084995
1,1,10,Non-elitist,800,266.7006040113
1,1,10,PSO,800,266.70060403084995
1,1,10,BFGS,850,266.7006040113
1,1,10,DE,850,266.7006040113
1,1,10,Elitist,850,266.7006040113
1,1,10,MLSL,850,266.7006040113
1,1,10,Non-elitist,850,266.7006040113
1,1,10,PSO,850,266.7006040113
1,1,10,BFGS,900,266.7006040113
1,1,10,DE,900,266.7006040113
1,1,10,Elitist,900,266.7006040113
1,1,10,MLSL,900,266.7006040113
1,1,10,Non-elitist,900,266.7006040113
1,1,10,PSO,900,266.7006040113
1,1,10,BFGS,950,266.7006040113
1,1,10,DE,950,266.7006040113
1,1,10,Elitist,950,266.7006040113
1,1,10,MLSL,950,266.7006040113
1,1,10,Non-elitist,950,266.7006040113
1,1,10,PSO,950,266.7006040113
1,1,10,BFGS,1000,266.7006040113
1,1,10,DE,1000,266.7006040113
1,1,10,Elitist,1000,266.7006040113
1,1,10,MLSL,1000,266.7006040113
1,1,10,Non-elitist,1000,266.7006040113
1,1,10,PSO,1000,266.7006040113
1,1,11,BFGS,50,163.34170959319997
1,1,11,DE,50,222.815872627
1,1,11,Elitist,50,195.40082343899996
1,1,11,MLSL,50,389.7773133422999
1,1,11,Non-elitist,50,196.7662378601
1,1,11,PSO,50,204.69731140965
1,1,11,BFGS,100,188.9484012528
1,1,11,DE,100,214.6482779814
1,1,11,Elitist,100,194.5982778209
1,1,11,MLSL,100,303.5897622524
1,1,11,Non-elitist,100,196.7662378601
1,1,11,PSO,100,220.4725084528
1,1,11,BFGS,150,195.4702731355
1,1,11,DE,150,197.2808365771
1,1,11,Elitist,150,197.3494356148
1,1,11,MLSL,150,211.6616501035
1,1,11,Non-elitist,150,196.7662378601
1,1,11,PSO,150,201.53167010970003
1,1,11,BFGS,200,196.6869029161
1,1,11,DE,200,197.1621579104
1,1,11,Elitist,200,196.73049854150003
1,1,11,MLSL,200,199.6475653526
1,1,11,Non-elitist,200,196.7662378601
1,1,11,PSO,200,199.51102236745
1,1,11,BFGS,250,196.77953926620003
1,1,11,DE,250,196.9884347131
1,1,11,Elitist,250,196.76539949360003
1,1,11,MLSL,250,197.1446917345
1,1,11,Non-elitist,250,196.7662378601
1,1,11,PSO,250,197.42931832235
1,1,11,BFGS,300,196.7647291151
